split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
7,random,Random,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,random,Random,1,15,5,20,35,40,1.0,30,0.75,4.917992736072984,2.3441344548629415,11.452049561585225,6.710343254120686,-4.681588601812985,0
7,random,Random,2,15,10,25,30,40,1.0,30,0.75,4.319330224784794,2.157924808793343,11.452049561585225,6.109542434881638,-4.143540889596914,0
7,random,Random,3,15,15,30,25,40,1.0,25,0.625,3.9732212303139023,1.6573269640922863,11.580901819979323,5.9894822890661725,-3.5916526134080824,0
7,random,Random,4,15,20,35,20,40,1.0,22,0.55,2.8054482142439996,1.1256321606767878,11.229394763640924,4.646135401609719,-2.528887779238443,0
7,random,Random,5,15,25,40,15,40,1.0,23,0.575,2.4544801537100915,1.3145323425501072,11.229394763640924,4.233976096028531,-2.068988803225985,0
7,random,Random,6,15,30,45,10,40,1.0,24,0.6,3.298864385436987,1.283290708312613,11.580901819979323,5.219797962686221,-2.981271382012133,0
7,random,Random,7,15,35,50,5,40,1.0,18,0.45,3.0302406736604226,0.7000215533312373,11.580901819979323,5.038745062424712,-2.7795320683054032,0
7,random,Random,8,15,40,55,0,40,1.0,17,0.425,2.7999261013204615,0.6339424557028082,11.580901819979323,4.898047718081311,-2.3827716632781106,0
7,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,23,0.575,3.7734440274977814,1.7186567242851938,11.580901819979323,5.663359737143664,-3.0855376350004535,0
7,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,24,0.6,4.10681773654935,1.810981417870484,11.452049561585225,6.079868302784364,-3.863301275543732,0
7,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,23,0.575,3.131491073108041,1.2003372041198395,11.452049561585225,5.011738731770701,-2.916568559917345,0
7,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,21,0.525,3.8813712928678266,1.2121601722998765,11.580901819979323,6.011517545203006,-3.6720847343611895,0
7,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,19,0.475,3.3829114590925884,0.8947669356076462,11.580901819979323,5.406837530370527,-3.1938132922822637,0
7,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,18,0.45,2.6823851081697434,0.5683402802430457,11.452049561585225,4.518692527565083,-2.5115972782481406,0
7,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,18,0.45,2.4215641265119325,0.6164545963605779,11.452049561585225,4.279632748974498,-2.075477670007404,0
7,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,17,0.425,2.7999261013204615,0.6339424557028082,11.580901819979323,4.898047718081311,-2.3827716632781106,0
7,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,23,0.575,2.722150005404706,1.2745227589119699,11.229394763640924,4.330000590185594,-1.9798942505328518,0
7,gp_m52_ei,GP M52 + EI,2,15,10,25,30,40,1.0,23,0.575,3.040521654193843,1.3209802521642384,11.452049561585225,4.97063231496139,-2.7564650902401078,0
7,gp_m52_ei,GP M52 + EI,3,15,15,30,25,40,1.0,21,0.525,4.006043768613812,1.3424837947979062,11.580901819979323,6.0857889702471155,-3.6245886210662235,0
7,gp_m52_ei,GP M52 + EI,4,15,20,35,20,40,1.0,18,0.45,3.072167603722891,0.6264657757733252,11.580901819979323,5.192251779328781,-2.630669585879344,0
7,gp_m52_ei,GP M52 + EI,5,15,25,40,15,40,1.0,18,0.45,2.817367614237234,0.737365983878842,10.729284487191537,4.672652392798421,-2.6931066328166673,0
7,gp_m52_ei,GP M52 + EI,6,15,30,45,10,40,1.0,18,0.45,3.303249377044916,0.8171775155716006,11.580901819979323,5.321066108196205,-3.185906964558841,0
7,gp_m52_ei,GP M52 + EI,7,15,35,50,5,40,1.0,18,0.45,3.448526006192202,0.5638970302138908,11.580901819979323,5.579760568450214,-3.3293069350128555,0
7,gp_m52_ei,GP M52 + EI,8,15,40,55,0,40,1.0,17,0.425,2.7999261013204615,0.6339424557028082,11.580901819979323,4.898047718081311,-2.3827716632781106,0
7,pi_random_exploration,GP M52 PI + Random Exploration,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,pi_random_exploration,GP M52 PI + Random Exploration,1,15,5,20,35,40,1.0,27,0.675,4.965861656246211,2.0912603421205134,11.580901819979323,6.804803773988059,-4.294192305582834,0
7,pi_random_exploration,GP M52 PI + Random Exploration,2,15,10,25,30,40,1.0,24,0.6,3.6941145054631512,1.6556144503555057,11.452049561585225,5.696125420868541,-3.297866898113243,0
7,pi_random_exploration,GP M52 PI + Random Exploration,3,15,15,30,25,40,1.0,20,0.5,3.787053078204411,1.0873217153333083,11.580901819979323,5.890857370286334,-2.9028263643877246,0
7,pi_random_exploration,GP M52 PI + Random Exploration,4,15,20,35,20,40,1.0,20,0.5,2.4540717427664083,1.182279003918283,10.96348028065585,4.1798936764323384,-2.063563584528616,0
7,pi_random_exploration,GP M52 PI + Random Exploration,5,15,25,40,15,40,1.0,18,0.45,2.0546117724664854,0.7085087139442781,10.96348028065585,3.7482049436116966,-1.7384903301458894,0
7,pi_random_exploration,GP M52 PI + Random Exploration,6,15,30,45,10,40,1.0,17,0.425,2.220615110266115,0.5468795293225162,10.96348028065585,4.065143510214961,-1.8909191793937765,0
7,pi_random_exploration,GP M52 PI + Random Exploration,7,15,35,50,5,40,1.0,19,0.475,3.1380136550064828,0.933004867682536,11.580901819979323,5.215385938758534,-2.6911091899347475,0
7,pi_random_exploration,GP M52 PI + Random Exploration,8,15,40,55,0,40,1.0,17,0.425,2.7999261013204615,0.6339424557028082,11.580901819979323,4.898047718081311,-2.3827716632781106,0
7,pi_uncertainty,PI + Uncertainty,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,pi_uncertainty,PI + Uncertainty,1,15,5,20,35,40,1.0,28,0.7,4.321069492093303,2.0965655866595814,11.580901819979323,6.168626478506,-3.6600771661573632,0
7,pi_uncertainty,PI + Uncertainty,2,15,10,25,30,40,1.0,22,0.55,2.66407661148311,1.1311334436921063,10.96348028065585,4.31393877319371,-1.8862482179971223,0
7,pi_uncertainty,PI + Uncertainty,3,15,15,30,25,40,1.0,18,0.45,2.1158345567039447,0.535643686357929,11.229394763640924,3.8181488219544497,-1.7382450376679686,0
7,pi_uncertainty,PI + Uncertainty,4,15,20,35,20,40,1.0,19,0.475,3.9752091876378146,0.5966294643525609,11.580901819979323,6.171395771550577,-3.508658877234283,0
7,pi_uncertainty,PI + Uncertainty,5,15,25,40,15,40,1.0,17,0.425,1.9001716047559545,0.27980414121639097,10.660501153424487,3.5790877327289916,-1.5060000911475082,0
7,pi_uncertainty,PI + Uncertainty,6,15,30,45,10,40,1.0,17,0.425,3.218495534963972,0.5507031222242018,11.452049561585225,5.2799700604252005,-3.010644084797975,0
7,pi_uncertainty,PI + Uncertainty,7,15,35,50,5,40,1.0,17,0.425,3.4347692492227546,0.5221353795281267,11.580901819979323,5.577934249287032,-3.304069967684826,0
7,pi_uncertainty,PI + Uncertainty,8,15,40,55,0,40,1.0,17,0.425,2.7999261013204615,0.6339424557028082,11.580901819979323,4.898047718081311,-2.3827716632781106,0
7,imperfection_aware,Imperfection-aware,0,15,0,15,40,40,1.0,31,0.775,6.4624515278324965,8.427470598656765,11.616465324238602,7.962906534957336,-5.867109624570598,0
7,imperfection_aware,Imperfection-aware,1,15,5,20,35,40,1.0,26,0.65,4.445717310842964,1.9402450133399327,11.580901819979323,6.361335458401766,-3.80798167603902,0
