split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
15,random,Random,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,random,Random,1,15,5,20,35,40,1.0,18,0.45,2.274384483432454,0.6907627984600966,10.907331181418146,4.113945521148151,-0.2290894100466266,0
15,random,Random,2,15,10,25,30,40,1.0,14,0.35,1.3658280909894198,0.4410904418502932,10.400346089073503,2.678379356398185,0.17578045695905573,0
15,random,Random,3,15,15,30,25,40,1.0,12,0.3,1.3118533747660313,0.35574029465014956,10.386345707218064,2.7019526083460805,0.36074037530883285,0
15,random,Random,4,15,20,35,20,40,1.0,9,0.225,1.4578534667252572,0.4201930579379427,10.660501153424487,3.1250865234802854,0.20316098578356706,0
15,random,Random,5,15,25,40,15,40,1.0,12,0.3,1.3337749059497377,0.21881200562715275,10.793454842740767,2.954103994739259,-0.9641142944960752,0
15,random,Random,6,15,30,45,10,40,1.0,12,0.3,1.314141501446165,0.18183979918768678,10.793454842740767,2.943456452828836,-1.0110436035708699,0
15,random,Random,7,15,35,50,5,40,1.0,13,0.325,1.41225157786964,0.3534585649247104,10.793454842740767,3.0749731381015066,-0.608348299489815,0
15,random,Random,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,0
15,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,18,0.45,2.1350424107567756,0.8446636581338112,11.294134925537497,3.8406795874526294,-0.7249124988975989,0
15,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,13,0.325,1.8110761387205634,0.4285238035371499,10.907331181418146,3.547496416595023,0.04836746840048685,0
15,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,12,0.3,1.200406131781604,0.36332530329161195,9.458995712459116,2.400256662761307,0.23195200267279742,0
15,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,13,0.325,1.2262076459797424,0.5285201700534019,9.331938343723671,2.407507197434013,0.2848647943046254,0
15,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,10,0.25,1.1525404609722674,0.5237981332907866,8.903271585724212,2.327603631284684,0.4336795796202824,0
15,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,9,0.225,1.3294909197384703,0.4135544963662765,10.660501153424487,2.823846939798477,0.13502214497049841,0
15,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,11,0.275,1.6118059800533378,0.5162531048539458,10.793454842740767,3.3910565374911896,-0.14392507717363962,0
15,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,0
15,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,14,0.35,2.044035081390839,0.5920487935007204,11.294134925537497,3.8994242885053962,-0.5112771842291781,0
15,gp_m52_ei,GP M52 + EI,2,15,10,25,30,40,1.0,14,0.35,1.4675870074417594,0.5338444185717055,10.375208456421358,2.926642402782767,0.46661434779949096,0
15,gp_m52_ei,GP M52 + EI,3,15,15,30,25,40,1.0,13,0.325,1.44351467674266,0.48536304896030913,10.605594474467546,2.951926896554094,0.6150377460947241,0
15,gp_m52_ei,GP M52 + EI,4,15,20,35,20,40,1.0,12,0.3,1.1969041683069601,0.3972583010669233,9.196849781793684,2.33882526201589,0.1414976755422064,0
15,gp_m52_ei,GP M52 + EI,5,15,25,40,15,40,1.0,11,0.275,1.0907371112133124,0.31465032069118326,9.140025198061156,2.3215713814410557,0.32342388252300835,0
15,gp_m52_ei,GP M52 + EI,6,15,30,45,10,40,1.0,11,0.275,1.0903987703492557,0.3276845796526322,8.906393407058367,2.278995788194014,0.271792701340514,0
15,gp_m52_ei,GP M52 + EI,7,15,35,50,5,40,1.0,10,0.25,1.1001881865513383,0.323002396545534,9.062999784077473,2.326290003269051,0.34951054799964565,0
15,gp_m52_ei,GP M52 + EI,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,0
15,pi_random_exploration,GP M52 PI + Random Exploration,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,pi_random_exploration,GP M52 PI + Random Exploration,1,15,5,20,35,40,1.0,17,0.425,2.1360378321959965,0.8253887090325858,11.294134925537497,3.8789108729074937,-0.6704999246223188,0
15,pi_random_exploration,GP M52 PI + Random Exploration,2,15,10,25,30,40,1.0,11,0.275,1.671612942515037,0.3979010152197988,10.907331181418146,3.4791693935383448,-0.032206132575774225,0
15,pi_random_exploration,GP M52 PI + Random Exploration,3,15,15,30,25,40,1.0,14,0.35,1.7533970873826383,0.5277337734110938,10.907331181418146,3.4251323485194165,-0.3110743251187159,0
15,pi_random_exploration,GP M52 PI + Random Exploration,4,15,20,35,20,40,1.0,11,0.275,1.2890522194201108,0.2962567641258982,10.864981069241113,2.7066699015844056,0.32673808041098573,0
15,pi_random_exploration,GP M52 PI + Random Exploration,5,15,25,40,15,40,1.0,11,0.275,1.280870048811182,0.4787590379583513,10.9206005176251,2.732268891007405,0.36886012517434297,0
15,pi_random_exploration,GP M52 PI + Random Exploration,6,15,30,45,10,40,1.0,11,0.275,1.1991553919467954,0.42465812905116884,10.254038784766838,2.6026495178083473,0.4010300192911765,0
15,pi_random_exploration,GP M52 PI + Random Exploration,7,15,35,50,5,40,1.0,13,0.325,1.3296113819666617,0.3483641986844379,10.793454842740767,2.8762558663605113,-0.003162189740571719,0
15,pi_random_exploration,GP M52 PI + Random Exploration,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,0
15,pi_uncertainty,PI + Uncertainty,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,pi_uncertainty,PI + Uncertainty,1,15,5,20,35,40,1.0,22,0.55,2.8944459496597026,1.3133094165154944,11.416921044236426,4.77862892689741,-1.5461656020510144,0
15,pi_uncertainty,PI + Uncertainty,2,15,10,25,30,40,1.0,22,0.55,2.64847513120232,1.304342686670803,11.416921044236426,4.5076844694919,-1.3287325234276643,0
15,pi_uncertainty,PI + Uncertainty,3,15,15,30,25,40,1.0,19,0.475,1.708383320551269,0.9322865494242976,10.660501153424487,3.0245817017874677,-0.38295185512307395,0
15,pi_uncertainty,PI + Uncertainty,4,15,20,35,20,40,1.0,13,0.325,1.4525141429801096,0.5217039861908122,10.660501153424487,2.9546458781959752,0.0022747160342478034,0
15,pi_uncertainty,PI + Uncertainty,5,15,25,40,15,40,1.0,12,0.3,1.4786303077754943,0.536760132443681,10.660501153424487,2.932995993958841,-0.04259850789727284,0
15,pi_uncertainty,PI + Uncertainty,6,15,30,45,10,40,1.0,12,0.3,1.3957075213251644,0.49132551033967164,10.660501153424487,2.849821560429107,0.08509065849738111,0
15,pi_uncertainty,PI + Uncertainty,7,15,35,50,5,40,1.0,9,0.225,1.308479570535749,0.3371091552667531,10.793454842740767,2.948303766261375,-0.42103445544890167,0
15,pi_uncertainty,PI + Uncertainty,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,0
15,imperfection_aware,Imperfection-aware,0,15,0,15,40,40,1.0,14,0.35,2.139273113144545,0.5837234604005843,10.907331181418146,3.9300833112859777,0.2151399540980487,0
15,imperfection_aware,Imperfection-aware,1,15,5,20,35,40,1.0,18,0.45,2.1350424107567756,0.8446636581338112,11.294134925537497,3.8406795874526294,-0.7249124988975989,0
15,imperfection_aware,Imperfection-aware,2,15,10,25,30,40,1.0,14,0.35,1.9359705790281072,0.5545565451196257,10.907331181418146,3.5959893705410657,0.09697473906492307,0
15,imperfection_aware,Imperfection-aware,3,15,15,30,25,40,1.0,13,0.325,1.4783226139159875,0.42682601094964756,10.538396324506982,2.9585914430602482,0.5549070998335611,0
15,imperfection_aware,Imperfection-aware,4,15,20,35,20,40,1.0,8,0.2,1.1957438873615611,0.47323071007068673,10.72759720386457,2.6320751477068063,0.5047193433354675,0
15,imperfection_aware,Imperfection-aware,5,15,25,40,15,40,1.0,12,0.3,1.3181291558724737,0.3414058994252773,9.515837804297965,2.7614474479387874,-0.04599960865704089,0
15,imperfection_aware,Imperfection-aware,6,15,30,45,10,40,1.0,11,0.275,1.0890185215969352,0.34536627834461786,9.181529290122063,2.310892265489663,0.18505914331926904,0
15,imperfection_aware,Imperfection-aware,7,15,35,50,5,40,1.0,13,0.325,1.537885324628946,0.4087651466864797,10.793454842740767,3.2229568525579193,-0.20872898067110945,1
15,imperfection_aware,Imperfection-aware,8,15,40,55,0,40,1.0,10,0.25,1.3140464870324589,0.39671241289870807,10.793454842740767,2.8161051910348935,-0.07604575638252742,2
