split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
17,random,Random,0,15,0,15,40,40,1.0,12,0.3,2.2310076205633957,0.4075803168900878,11.096470185562161,4.3024482834562034,1.6401440848968067,0
17,random,Random,1,15,5,20,35,40,1.0,12,0.3,2.2598401381795283,0.2651433377664203,10.794891152902334,4.3983762758401825,1.8685172925455285,0
17,random,Random,2,15,10,25,30,40,1.0,23,0.575,2.9449656512502864,1.2769397015161825,10.39684143039008,4.667554556241722,2.0528103418317505,0
17,random,Random,3,15,15,30,25,40,1.0,19,0.475,2.8530240466182697,0.6717281364523906,10.893270352648408,4.789403701731977,2.3766800861252833,0
17,random,Random,4,15,20,35,20,40,1.0,16,0.4,2.826516032049595,0.4226927326924441,10.705332175017464,4.8203424870564815,2.522025459032087,0
17,random,Random,5,15,25,40,15,40,1.0,12,0.3,1.897556144077058,0.18408656435182102,10.025660936493804,3.7828946224594246,1.3183410200136425,0
17,random,Random,6,15,30,45,10,40,1.0,14,0.35,1.92223615058532,0.24080825271926365,9.956601688185614,3.7348937855923934,1.1838222749140925,0
17,random,Random,7,15,35,50,5,40,1.0,12,0.3,1.2582012989718165,0.17915524899002389,8.754476306284166,2.6693253211673995,-0.4841547232417228,0
17,random,Random,8,15,40,55,0,40,1.0,11,0.275,0.9995022645117981,0.15753113637120197,8.423761246623686,2.242688370325214,-0.26658215815519315,0
17,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,12,0.3,2.2310076205633957,0.4075803168900878,11.096470185562161,4.3024482834562034,1.6401440848968067,0
17,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,12,0.3,2.3040850054451076,0.5570901644845456,11.010993508374357,4.375964739508835,1.7515244328030248,0
17,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,12,0.3,2.3050148941423245,0.40023735429931495,10.917140901977048,4.386012009424415,1.858993220150829,0
17,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,16,0.4,2.819523173645002,0.7957818718379848,10.22266829204728,4.694626088535893,2.3597217567259436,0
17,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,11,0.275,1.7301569585215293,0.34347596255262847,10.079371767366077,3.559053353969783,1.094587843468739,0
17,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,11,0.275,1.6919472486376084,0.3613351018419504,10.007351949566416,3.427126195661976,0.9017531955505964,0
