split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
5,random,Random,0,15,0,15,40,40,1.0,23,0.575,3.1739346246803533,1.5948549802787353,11.294134925537497,4.985951084137856,-2.6598064449677694,0
5,random,Random,1,15,5,20,35,40,1.0,17,0.425,2.7752398273792114,0.6319095613378467,11.294134925537497,4.722381404658653,-2.6461894251393927,0
5,random,Random,2,15,10,25,30,40,1.0,18,0.45,3.1860706640625023,0.6560853049953579,11.953828499481324,5.296488543642394,-3.0638219341641184,0
5,random,Random,3,15,15,30,25,40,1.0,18,0.45,2.7204382151974733,0.5399716146552702,10.96348028065585,4.666501119029673,-2.6332097482798287,0
5,random,Random,4,15,20,35,20,40,1.0,15,0.375,2.894062578138489,0.5492633378024445,11.294134925537497,4.971609821985934,-2.7079019836349083,0
5,random,Random,5,15,25,40,15,40,1.0,17,0.425,2.660591499800936,0.48950964795413743,10.96348028065585,4.652641051636859,-2.5123864264087885,0
5,random,Random,6,15,30,45,10,40,1.0,16,0.4,2.483121112827162,0.5688741796647454,10.96348028065585,4.357924406571339,-2.362422438620231,0
5,random,Random,7,15,35,50,5,40,1.0,15,0.375,2.4283655102949253,0.5980359439565159,10.856476588192956,4.322160107383561,-2.3097584909868987,0
5,random,Random,8,15,40,55,0,40,1.0,15,0.375,2.2345772716078063,0.6431010208651422,10.856476588192956,3.9962304543412284,-2.1082986765142495,0
5,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,23,0.575,3.1739346246803533,1.5948549802787353,11.294134925537497,4.985951084137856,-2.6598064449677694,0
5,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,25,0.625,2.6652892068687377,1.4107694524086405,10.96348028065585,4.319159107902202,-2.0145272839583512,0
5,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,18,0.45,1.9121101972774248,0.6090451242799872,10.793454842740767,3.4785018805736962,-1.0955318145295483,0
5,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,18,0.45,2.4030975394437335,0.6991072097416184,10.856476588192956,4.186743678730966,-2.3004097949972255,0
5,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,15,0.375,2.4420024558731717,0.38707302874249283,10.856476588192956,4.3351104357520605,-2.3135454844611805,0
5,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,12,0.3,2.1928542521752634,0.49336934499479757,10.856476588192956,4.119088486216562,-1.9878111376413066,0
5,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,14,0.35,2.2060498999656573,0.38484927140207503,10.856476588192956,4.1209274494646415,-2.0441541860467085,0
5,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,15,0.375,2.2367638685946667,0.438192295194753,10.856476588192956,4.0109230793823825,-2.079494825318366,0
5,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,15,0.375,2.2345772716078063,0.6431010208651422,10.856476588192956,3.9962304543412284,-2.1082986765142495,0
5,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,23,0.575,3.1739346246803533,1.5948549802787353,11.294134925537497,4.985951084137856,-2.6598064449677694,0
5,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,24,0.6,3.231254556917031,1.313977434329363,11.24035529699366,5.051591423979444,-3.176849806127514,0
5,gp_m52_ei,GP M52 + EI,2,15,10,25,30,40,1.0,19,0.475,2.840729826758012,0.9400317260194164,10.96348028065585,4.69836430744455,-2.7530039503765438,0
5,gp_m52_ei,GP M52 + EI,3,15,15,30,25,40,1.0,14,0.35,2.4200772662276755,0.5429016737159174,10.856476588192956,4.322758145249229,-2.2246977752537056,0
5,gp_m52_ei,GP M52 + EI,4,15,20,35,20,40,1.0,16,0.4,2.207530125746768,0.44706014221375234,10.856476588192956,3.9859873108354584,-2.0830557633567524,0
5,gp_m52_ei,GP M52 + EI,5,15,25,40,15,40,1.0,14,0.35,2.405222479022627,0.5579322205189952,10.856476588192956,4.309021340834209,-2.1892695022092545,0
5,gp_m52_ei,GP M52 + EI,6,15,30,45,10,40,1.0,13,0.325,2.174207083966914,0.4049857850678018,10.856476588192956,4.113622146672184,-2.043446934336896,0
5,gp_m52_ei,GP M52 + EI,7,15,35,50,5,40,1.0,14,0.35,2.3909103606156212,0.4038121933683767,10.856476588192956,4.3140789611516945,-2.2481709283412914,0
5,gp_m52_ei,GP M52 + EI,8,15,40,55,0,40,1.0,15,0.375,2.2345772716078063,0.6431010208651422,10.856476588192956,3.9962304543412284,-2.1082986765142495,0
5,pi_random_exploration,GP M52 PI + Random Exploration,0,15,0,15,40,40,1.0,23,0.575,3.1739346246803533,1.5948549802787353,11.294134925537497,4.985951084137856,-2.6598064449677694,0
5,pi_random_exploration,GP M52 PI + Random Exploration,1,15,5,20,35,40,1.0,16,0.4,2.107243306834666,0.5634643193299702,10.96348028065585,3.796475605206766,-1.894538718756244,0
5,pi_random_exploration,GP M52 PI + Random Exploration,2,15,10,25,30,40,1.0,19,0.475,2.8277570454895518,0.8301473375354593,10.96348028065585,4.693253415833149,-2.7401496224114954,0
5,pi_random_exploration,GP M52 PI + Random Exploration,3,15,15,30,25,40,1.0,16,0.4,2.7221430834934983,0.5965139526325265,10.96348028065585,4.662735430689666,-2.5884222941887476,0
