split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
16,random,Random,0,15,0,15,40,40,1.0,21,0.525,1.9804735890861913,1.3109791219960831,11.317324120829042,3.46049026629808,-0.5523793883740656,0
16,random,Random,1,15,5,20,35,40,1.0,21,0.525,1.4761577655161904,1.1315321438851171,8.384575666801398,2.3217127356238323,-0.4585491565792257,0
16,random,Random,2,15,10,25,30,40,1.0,20,0.5,1.3811933724545322,0.9990871781447188,8.70201162840878,2.3492756740820977,0.2777625018372559,0
16,random,Random,3,15,15,30,25,40,1.0,14,0.35,1.2632307885423533,0.28507567279125023,8.88391747120797,2.41526255936317,0.6396087155410026,0
16,random,Random,4,15,20,35,20,40,1.0,13,0.325,1.863557370873218,0.2778742994286425,10.856476588192956,3.5927462009168076,-1.1687881092392263,0
16,random,Random,5,15,25,40,15,40,1.0,10,0.25,1.6132861235411142,0.2611998463536347,10.856476588192956,3.3566633247627173,-0.8064571350265879,0
16,random,Random,6,15,30,45,10,40,1.0,12,0.3,2.037712277860903,0.2762954524586192,11.007302948202419,3.9164048732829957,-1.4076521026639228,0
16,random,Random,7,15,35,50,5,40,1.0,12,0.3,1.630885657350273,0.2151020747493897,10.856476588192956,3.3508442788885744,-0.9080436134759097,0
16,random,Random,8,15,40,55,0,40,1.0,10,0.25,1.5487201674720736,0.23841212904014597,10.856476588192956,3.2706158667995937,-0.6156759262350764,0
16,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,21,0.525,1.9804735890861913,1.3109791219960831,11.317324120829042,3.46049026629808,-0.5523793883740656,0
16,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,17,0.425,1.7231602966760602,0.8721190036081383,11.229394763640924,3.136348115051807,0.1742144882147898,0
16,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,15,0.375,2.2153381382227573,0.724489281263696,10.856476588192956,3.8750920668558346,-1.162343258802902,0
16,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,13,0.325,2.0517823030147286,0.2400819423845153,10.856476588192956,3.8276044302657866,-0.8967279327678179,0
16,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,11,0.275,1.6369769744817995,0.2476049389102295,10.856476588192956,3.3502384527297684,-1.4231790561610276,0
16,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,12,0.3,1.7060276967717374,0.242567644074283,10.856476588192956,3.4112699153757564,-1.4626215803015499,0
