split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
18,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,12,0.3,1.2613087271066519,0.543219367721818,10.380994213509263,2.611120538927249,-0.8952531721564432,0
18,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,13,0.325,1.2413865542714917,0.4042611369706304,10.380994213509263,2.618488643856114,-0.8256686463713141,0
18,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,11,0.275,1.4197995115755349,0.40749987093207274,10.856476588192956,3.097197696882544,-1.0593815111787546,0
18,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,10,0.25,1.513492169646744,0.4639983352226382,10.856476588192956,3.2647134887490523,-0.7941321140270341,0
18,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,10,0.25,1.760264570265542,0.3588286327851229,10.856476588192956,3.8242180916639406,-1.4971349264606508,0
18,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,8,0.2,1.326196288421402,0.34905933984029325,10.856476588192956,3.0695946109258343,-0.9322947856757441,0
18,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,18,0.45,3.0286959149897106,0.62611370691247,11.764718667509335,5.2567994381044425,-0.9588450222396403,0
18,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,18,0.45,2.418773812192337,0.9218683023264065,11.764718667509335,4.412415361899791,-2.169490215115669,0
18,gp_m52_ei,GP M52 + EI,2,15,10,25,30,40,1.0,11,0.275,1.262459198660971,0.3818668094053139,10.380994213509263,2.7348291128888866,-0.261163512997158,0
18,gp_m52_ei,GP M52 + EI,3,15,15,30,25,40,1.0,14,0.35,1.458245490434252,0.46390332681889923,10.380994213509263,2.9472417886700355,-0.6090807497533876,0
18,gp_m52_ei,GP M52 + EI,4,15,20,35,20,40,1.0,14,0.35,1.4040497496968987,0.42134419936002665,10.380994213509263,2.882074164422885,-0.604571667016344,0
18,gp_m52_ei,GP M52 + EI,5,15,25,40,15,40,1.0,11,0.275,1.1473974793670174,0.39084281662873366,10.380994213509263,2.5687792929808624,-0.7830472677545064,0
18,gp_m52_ei,GP M52 + EI,6,15,30,45,10,40,1.0,9,0.225,1.2850352957823614,0.3832098005892295,10.380994213509263,2.8341342251843007,-0.529137145109947,0
18,gp_m52_ei,GP M52 + EI,7,15,35,50,5,40,1.0,7,0.175,1.3320813624398269,0.33850715986038615,10.856476588192956,3.0723436826068773,-0.9334116563433549,0
18,gp_m52_ei,GP M52 + EI,8,15,40,55,0,40,1.0,8,0.2,1.326196288421402,0.34905933984029325,10.856476588192956,3.0695946109258343,-0.9322947856757441,0
18,pi_random_exploration,GP M52 PI + Random Exploration,0,15,0,15,40,40,1.0,18,0.45,3.0286959149897106,0.62611370691247,11.764718667509335,5.2567994381044425,-0.9588450222396403,0
18,pi_random_exploration,GP M52 PI + Random Exploration,1,15,5,20,35,40,1.0,17,0.425,2.7728775727786306,0.552308805011676,11.764718667509335,4.982701704075809,-0.5165444825802246,0
18,pi_random_exploration,GP M52 PI + Random Exploration,2,15,10,25,30,40,1.0,20,0.5,1.5529241240211182,1.1030181423315355,10.380994213509263,2.77935814703729,-1.3146107030117105,0
18,pi_random_exploration,GP M52 PI + Random Exploration,3,15,15,30,25,40,1.0,15,0.375,1.3597541875955934,0.45506741341511514,10.380994213509263,2.7008362247422335,-0.9561959104418929,0
18,pi_random_exploration,GP M52 PI + Random Exploration,4,15,20,35,20,40,1.0,11,0.275,1.4373540121518107,0.4493732159679622,10.856476588192956,3.1197534134520764,-1.0287647424220787,0
18,pi_random_exploration,GP M52 PI + Random Exploration,5,15,25,40,15,40,1.0,8,0.2,1.3188361225349934,0.19097484386627972,10.856476588192956,3.091827850473227,-0.8522599877746089,0
18,pi_random_exploration,GP M52 PI + Random Exploration,6,15,30,45,10,40,1.0,7,0.175,1.467726719478653,0.2010767613718949,10.856476588192956,3.29962515648451,-0.5961260474601167,0
18,pi_random_exploration,GP M52 PI + Random Exploration,7,15,35,50,5,40,1.0,7,0.175,1.4476168069311763,0.269666773013447,10.856476588192956,3.273132946182311,-0.6031133207381567,0
18,pi_random_exploration,GP M52 PI + Random Exploration,8,15,40,55,0,40,1.0,8,0.2,1.326196288421402,0.34905933984029325,10.856476588192956,3.0695946109258343,-0.9322947856757441,0
18,pi_uncertainty,PI + Uncertainty,0,15,0,15,40,40,1.0,18,0.45,3.0286959149897106,0.62611370691247,11.764718667509335,5.2567994381044425,-0.9588450222396403,0
18,pi_uncertainty,PI + Uncertainty,1,15,5,20,35,40,1.0,18,0.45,2.9812059814255294,0.6275428234685405,11.229394763640924,5.017141244371018,-0.8343880659631324,0
18,pi_uncertainty,PI + Uncertainty,2,15,10,25,30,40,1.0,19,0.475,3.2818110574342243,0.8025324798057758,11.229394763640924,5.419455234076636,-3.2426007169935938,0
18,pi_uncertainty,PI + Uncertainty,3,15,15,30,25,40,1.0,15,0.375,2.333782911808386,0.42168386319737383,11.229394763640924,4.408358812933153,-2.098941176817819,0
18,pi_uncertainty,PI + Uncertainty,4,15,20,35,20,40,1.0,13,0.325,1.5211065800520913,0.4197985239404334,10.660501153424487,3.1433720762945225,-1.1438657022468135,0
18,pi_uncertainty,PI + Uncertainty,5,15,25,40,15,40,1.0,13,0.325,1.805972037627874,0.40079417437549836,10.660501153424487,3.661948254358554,-1.5968919512943043,0
18,pi_uncertainty,PI + Uncertainty,6,15,30,45,10,40,1.0,14,0.35,1.9123214582052626,0.4367066077776487,10.856476588192956,3.869560940221315,-1.6307865337026564,0
18,pi_uncertainty,PI + Uncertainty,7,15,35,50,5,40,1.0,7,0.175,1.2749277503769438,0.41482538641407984,10.856476588192956,3.0348100755026204,-0.9771544084987592,0
18,pi_uncertainty,PI + Uncertainty,8,15,40,55,0,40,1.0,8,0.2,1.326196288421402,0.34905933984029325,10.856476588192956,3.0695946109258343,-0.9322947856757441,0
18,imperfection_aware,Imperfection-aware,0,15,0,15,40,40,1.0,18,0.45,3.0286959149897106,0.62611370691247,11.764718667509335,5.2567994381044425,-0.9588450222396403,0
18,imperfection_aware,Imperfection-aware,1,15,5,20,35,40,1.0,17,0.425,2.0141427423580547,0.6152093141516755,10.913632859881908,3.799926124216581,0.7295822211321219,0
18,imperfection_aware,Imperfection-aware,2,15,10,25,30,40,1.0,14,0.35,1.957690304850616,0.6503194958280067,11.229394763640924,3.8986816931845643,-1.7208763413310766,0
18,imperfection_aware,Imperfection-aware,3,15,15,30,25,40,1.0,16,0.4,1.4735163516283445,0.533577113181126,10.856476588192956,3.1013111310847297,-1.2119024636235094,0
18,imperfection_aware,Imperfection-aware,4,15,20,35,20,40,1.0,8,0.2,1.359070025901796,0.4618802966149511,10.856476588192956,3.0656046432860258,-0.992272652742205,0
18,imperfection_aware,Imperfection-aware,5,15,25,40,15,40,1.0,7,0.175,1.2558472202188624,0.17267280167069377,10.856476588192956,3.0475866020473092,-0.8624747578537502,0
18,imperfection_aware,Imperfection-aware,6,15,30,45,10,40,1.0,8,0.2,1.285457409321587,0.20790066721309053,10.380994213509263,2.8669839545007334,-0.36285221907361825,0
18,imperfection_aware,Imperfection-aware,7,15,35,50,5,40,1.0,7,0.175,1.0899575792997847,0.2244993691138566,10.380994213509263,2.587826129963622,-0.5981877996195147,0
18,imperfection_aware,Imperfection-aware,8,15,40,55,0,40,1.0,8,0.2,1.326196288421402,0.34905933984029325,10.856476588192956,3.0695946109258343,-0.9322947856757441,1
