split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
6,random,Random,0,15,0,15,40,40,1.0,25,0.625,2.7291048923644183,1.4091738263058753,10.856476588192956,4.1831095427886975,-1.3779422995665231,0
6,random,Random,1,15,5,20,35,40,1.0,25,0.625,3.112822912946357,1.3610957144084859,10.96348028065585,4.816244989925994,-2.776352531272987,0
6,random,Random,2,15,10,25,30,40,1.0,21,0.525,2.4394981470064954,1.1734348756238075,10.856476588192956,4.050013047806896,-1.9418596186582682,0
6,random,Random,3,15,15,30,25,40,1.0,21,0.525,3.147065692605338,1.3811089988449918,10.96348028065585,5.0155744371345365,-2.8268203667631413,0
6,random,Random,4,15,20,35,20,40,1.0,16,0.4,2.769606739632002,0.5739970430514791,10.96348028065585,4.701722278031943,-2.3256238849114923,0
6,random,Random,5,15,25,40,15,40,1.0,15,0.375,2.9913465347850323,0.33330201756957223,10.96348028065585,5.032189173130942,-2.725644686124122,0
6,random,Random,6,15,30,45,10,40,1.0,14,0.35,2.354649360134002,0.48746168600756157,10.856476588192956,4.2033059521784075,-2.0709425574336455,0
6,random,Random,7,15,35,50,5,40,1.0,13,0.325,2.1131291540035235,0.3139721860818758,10.856476588192956,3.87784840251759,-1.8733225591343228,0
6,random,Random,8,15,40,55,0,40,1.0,13,0.325,2.0522506308469834,0.3053183217117299,10.856476588192956,3.8485670383951636,-1.8143756819778247,0
6,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,25,0.625,2.7291048923644183,1.4091738263058753,10.856476588192956,4.1831095427886975,-1.3779422995665231,0
6,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,26,0.65,3.760087514735878,1.8481239209805809,12.241738972406983,5.658188972253897,-3.5109488135727434,0
6,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,21,0.525,3.5734536795546874,1.4179523337255437,12.241738972406983,5.616637619357424,-3.2679655191472134,0
6,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,23,0.575,3.657499011768555,1.51536271965398,12.241738972406983,5.641028045744723,-3.3886738790909816,0
6,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,21,0.525,2.3676901630788096,1.1603906914861728,10.856476588192956,3.895584639026952,-2.019255889531369,0
6,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,13,0.325,1.8894487519458167,0.46387063639172776,10.856476588192956,3.465723012760993,-1.3582011141385553,0
6,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,17,0.425,2.3090780397914537,0.6035412344621331,10.856476588192956,4.022804895224279,-2.232927118700143,0
6,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,13,0.325,2.233069386817376,0.4000682109827123,10.856476588192956,4.014488201179571,-2.1293343243345904,0
6,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,13,0.325,2.0522506308469834,0.3053183217117299,10.856476588192956,3.8485670383951636,-1.8143756819778247,0
6,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,25,0.625,2.7291048923644183,1.4091738263058753,10.856476588192956,4.1831095427886975,-1.3779422995665231,0
6,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,25,0.625,3.2825190626056298,1.31184172504802,10.96348028065585,4.968995138241453,-2.0532600895616477,0
