split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
14,random,Random,0,15,0,15,40,40,1.0,27,0.675,4.884585977018192,2.3580863497634157,11.553894648657627,6.774395369553304,-4.8144762069987905,0
14,random,Random,1,15,5,20,35,40,1.0,26,0.65,3.605558554059423,1.659321557500002,11.593417302539063,5.420642966783938,-3.5771167768418644,0
14,random,Random,2,15,10,25,30,40,1.0,28,0.7,3.728511772638131,1.9980029347372747,11.593417302539063,5.488002942540839,-3.728511772638131,0
14,random,Random,3,15,15,30,25,40,1.0,20,0.5,2.4525969739234887,1.0194568739840442,11.007302948202419,4.178072001773776,-2.430195928098617,0
14,random,Random,4,15,20,35,20,40,1.0,19,0.475,2.3876349416618554,0.8777425902760969,11.007302948202419,4.16774552630088,-2.3867379982192416,0
14,random,Random,5,15,25,40,15,40,1.0,15,0.375,2.046723465860605,0.567799768736645,11.007302948202419,3.7750406715644256,-2.0333745230848534,0
14,random,Random,6,15,30,45,10,40,1.0,14,0.35,1.5416619114233,0.282505392254345,8.423761246623686,2.915697741635144,-1.4705466831841727,0
14,random,Random,7,15,35,50,5,40,1.0,14,0.35,1.9852440909852092,0.26799308452339865,11.007302948202419,3.7691900409767487,-1.8771445104578022,0
14,random,Random,8,15,40,55,0,40,1.0,14,0.35,1.76965334883062,0.362381164674205,10.793454842740767,3.3516826032462053,-1.5181082273260447,0
14,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,27,0.675,4.884585977018192,2.3580863497634157,11.553894648657627,6.774395369553304,-4.8144762069987905,0
14,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,26,0.65,5.225272684641736,3.9837118445357254,11.593417302539063,7.101361290275851,-5.2098523048305285,0
14,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,20,0.5,3.330797405533665,1.0416046588982164,11.521796005138416,5.341908028914907,-3.2966084972216207,0
14,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,18,0.45,2.6195803823093162,0.6953321461224817,11.007302948202419,4.40220828938776,-2.5889368007389706,0
14,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,15,0.375,1.9015034230112202,0.5889817537321269,10.793454842740767,3.3912762110846444,-1.8584699010418095,0
14,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,13,0.325,2.0533956995898555,0.6542826466865126,11.593417302539063,3.8032160669932384,-2.012157579965689,0
14,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,12,0.3,2.0218825336038644,0.5225102701962943,11.593417302539063,3.7997637320869115,-1.9847985490407758,0
14,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,14,0.35,2.0853754978018353,0.5308889811841979,11.007302948202419,3.7958839471884693,-1.9731464652701276,0
14,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,14,0.35,1.76965334883062,0.362381164674205,10.793454842740767,3.3516826032462053,-1.5181082273260447,0
14,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,27,0.675,4.884585977018192,2.3580863497634157,11.553894648657627,6.774395369553304,-4.8144762069987905,0
14,gp_m52_ei,GP M52 + EI,1,15,5,20,35,40,1.0,30,0.75,4.471203380243111,2.1634519919004065,11.593417302539063,6.213336072465682,-4.471203380243111,0
14,gp_m52_ei,GP M52 + EI,2,15,10,25,30,40,1.0,24,0.6,4.191776247315518,1.6167412753108028,11.593417302539063,6.080907060375871,-4.186505481271684,0
14,gp_m52_ei,GP M52 + EI,3,15,15,30,25,40,1.0,23,0.575,3.467190859801476,1.3608351649444392,11.593417302539063,5.334264103560351,-3.4441228163101982,0
14,gp_m52_ei,GP M52 + EI,4,15,20,35,20,40,1.0,23,0.575,3.2004200180510596,1.317314309307867,11.593417302539063,5.038768120980434,-3.181173148094916,0
14,gp_m52_ei,GP M52 + EI,5,15,25,40,15,40,1.0,16,0.4,2.6029600725068494,0.5804601619744538,11.593417302539063,4.533787602764797,-2.584071501782179,0
14,gp_m52_ei,GP M52 + EI,6,15,30,45,10,40,1.0,11,0.275,1.9745529391971552,0.5399806771889173,11.593417302539063,3.796077932912447,-1.94026480283516,0
14,gp_m52_ei,GP M52 + EI,7,15,35,50,5,40,1.0,15,0.375,2.284700016074667,0.4628546767674848,11.593417302539063,4.195561785720969,-2.213493617680044,0
14,gp_m52_ei,GP M52 + EI,8,15,40,55,0,40,1.0,14,0.35,1.76965334883062,0.362381164674205,10.793454842740767,3.3516826032462053,-1.5181082273260447,0
14,pi_random_exploration,GP M52 PI + Random Exploration,0,15,0,15,40,40,1.0,27,0.675,4.884585977018192,2.3580863497634157,11.553894648657627,6.774395369553304,-4.8144762069987905,0
14,pi_random_exploration,GP M52 PI + Random Exploration,1,15,5,20,35,40,1.0,22,0.55,3.4261243182888266,1.4337038786021008,11.023632996416657,5.377720949576209,-3.4100912148953726,0
14,pi_random_exploration,GP M52 PI + Random Exploration,2,15,10,25,30,40,1.0,18,0.45,2.652089709529252,0.699858521583133,11.007302948202419,4.478032720260579,-2.529217865715914,0
14,pi_random_exploration,GP M52 PI + Random Exploration,3,15,15,30,25,40,1.0,17,0.425,3.0187168206000563,0.6314893506711767,11.593417302539063,5.035618403579503,-2.9781135240190038,0
14,pi_random_exploration,GP M52 PI + Random Exploration,4,15,20,35,20,40,1.0,17,0.425,2.7621751600248503,0.6204027077281413,11.593417302539063,4.73129597070068,-2.6608791965184366,0
14,pi_random_exploration,GP M52 PI + Random Exploration,5,15,25,40,15,40,1.0,18,0.45,3.064763750279687,0.6629517099910682,11.593417302539063,5.042151798514125,-2.978426137314561,0
14,pi_random_exploration,GP M52 PI + Random Exploration,6,15,30,45,10,40,1.0,15,0.375,2.931616929194818,0.431641571449215,11.593417302539063,5.018731455311115,-2.865445327213228,0
14,pi_random_exploration,GP M52 PI + Random Exploration,7,15,35,50,5,40,1.0,12,0.3,2.2100178320082207,0.2958635607185105,11.593417302539063,4.168174085021379,-2.035634019812565,0
