split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
8,random,Random,0,15,0,15,40,40,1.0,17,0.425,2.987670704489164,0.7928531190582628,11.412884110790001,4.852432502820411,2.5031491770013714,0
8,random,Random,1,15,5,20,35,40,1.0,11,0.275,1.074617171298451,0.42861368855279025,10.887025633358773,2.1994592607341095,-0.015014061858858518,0
8,random,Random,2,15,10,25,30,40,1.0,12,0.3,1.1212789184887373,0.6462245226395558,6.773080375655535,1.965299333912897,-0.8369410199557032,0
8,random,Random,3,15,15,30,25,40,1.0,16,0.4,1.8294340495639887,0.5876057408618358,11.294134925537497,3.5532616327832325,-1.5510853654788384,0
8,random,Random,4,15,20,35,20,40,1.0,13,0.325,1.516444579737564,0.5204769606420401,10.660501153424487,3.020267309159161,-1.2389500252485086,0
8,random,Random,5,15,25,40,15,40,1.0,14,0.35,1.0986669836083527,0.4301159308867142,10.660501153424487,2.2863351424899094,-0.803028316974865,0
8,random,Random,6,15,30,45,10,40,1.0,13,0.325,1.1184694700781408,0.2621538658410758,10.660501153424487,2.422791108152763,-0.24506674637869316,0
8,random,Random,7,15,35,50,5,40,1.0,12,0.3,1.1275894351189684,0.3421623267193681,10.660501153424487,2.433223804662535,-0.20704223258750448,0
8,random,Random,8,15,40,55,0,40,1.0,11,0.275,1.3450100016051787,0.3232285029480533,10.856476588192956,2.950702950437647,-0.456899740949095,0
8,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,17,0.425,2.987670704489164,0.7928531190582628,11.412884110790001,4.852432502820411,2.5031491770013714,0
8,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,16,0.4,1.253727851071836,0.5410914746892397,10.660501153424487,2.4714310608943797,-0.8782797399025423,0
8,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,16,0.4,1.469291903080431,0.48804520753007896,10.856476588192956,2.9949012013067313,-1.0827117191126245,0
8,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,11,0.275,0.7542652182951104,0.5014179486465338,5.424950017481403,1.281837647394,-0.24037134152162412,0
8,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,13,0.325,0.8459124780612755,0.5917415530356731,5.424950017481403,1.3551653502139276,-0.4344500889955877,0
8,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,15,0.375,0.9934483373032409,0.4906120593329293,10.660501153424487,2.1019464069289757,-0.6069076296207209,0
8,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,11,0.275,0.9324143183690932,0.3325807746079441,10.660501153424487,2.083973804342774,-0.5176347437375718,0
8,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,11,0.275,1.3610481614749776,0.3158232145816706,10.856476588192956,2.992718918623448,-0.8550982823193646,0
8,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,11,0.275,1.3450100016051787,0.3232285029480533,10.856476588192956,2.950702950437647,-0.456899740949095,0
