split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
3,random,Random,0,15,0,15,40,40,1.0,17,0.425,2.003708989447822,0.5802168315471263,11.007302948202419,3.7073711149384,-1.8840546566574106,0
3,random,Random,1,15,5,20,35,40,1.0,18,0.45,2.4499313531546485,0.8969760259747979,10.856476588192956,4.240961385973627,-1.9612457229495235,0
3,random,Random,2,15,10,25,30,40,1.0,16,0.4,2.112890948084678,0.5439030611547455,10.856476588192956,4.0040685144488934,-2.0042153997559646,0
3,random,Random,3,15,15,30,25,40,1.0,13,0.325,1.8237604115718071,0.4561738452291042,10.856476588192956,3.627574600871267,-1.7378556506611837,0
3,random,Random,4,15,20,35,20,40,1.0,15,0.375,2.1366793702800813,0.43204037549887975,11.24035529699366,4.177364497711298,-2.020249375447622,0
3,random,Random,5,15,25,40,15,40,1.0,12,0.3,1.6311303098574093,0.34931600462395096,10.856476588192956,3.390712226666088,-1.5337337461806517,0
3,random,Random,6,15,30,45,10,40,1.0,13,0.325,1.6974218942052215,0.3313612527048475,10.856476588192956,3.543629442061874,-1.2288970998710689,0
3,random,Random,7,15,35,50,5,40,1.0,12,0.3,1.5576361081587007,0.43726848401859986,10.856476588192956,3.1581911212985267,-1.0384735486938463,0
3,random,Random,8,15,40,55,0,40,1.0,13,0.325,1.7706707117769156,0.41455363795827793,10.856476588192956,3.6036133464264455,-1.6242209779453525,0
3,gp_m52_pi,GP M52 + PI,0,15,0,15,40,40,1.0,17,0.425,2.003708989447822,0.5802168315471263,11.007302948202419,3.7073711149384,-1.8840546566574106,0
3,gp_m52_pi,GP M52 + PI,1,15,5,20,35,40,1.0,17,0.425,1.669132893833335,0.8922453618672659,11.007302948202419,3.0827314735797544,-1.5033137993601597,0
3,gp_m52_pi,GP M52 + PI,2,15,10,25,30,40,1.0,14,0.35,1.3639489246328615,0.5788946929788601,10.380994213509263,2.630431668657996,-0.53151602467291,0
3,gp_m52_pi,GP M52 + PI,3,15,15,30,25,40,1.0,15,0.375,2.3921177070995605,0.5406175296225424,11.317324120829042,4.405738549281559,-2.2348792838235876,0
3,gp_m52_pi,GP M52 + PI,4,15,20,35,20,40,1.0,15,0.375,3.00591596353091,0.4599849007708956,11.317324120829042,5.305585609472943,-2.8875015221928018,0
3,gp_m52_pi,GP M52 + PI,5,15,25,40,15,40,1.0,14,0.35,3.014146232143931,0.5003226304083466,11.317324120829042,5.30902942333568,-2.890209086348698,0
3,gp_m52_pi,GP M52 + PI,6,15,30,45,10,40,1.0,16,0.4,3.0454137636082868,0.3528990225191704,11.317324120829042,5.325198033510731,-2.902352474454024,0
3,gp_m52_pi,GP M52 + PI,7,15,35,50,5,40,1.0,15,0.375,2.768990071332742,0.40262516602275955,11.317324120829042,5.009061193166907,-2.642760596725145,0
3,gp_m52_pi,GP M52 + PI,8,15,40,55,0,40,1.0,13,0.325,1.7706707117769156,0.41455363795827793,10.856476588192956,3.6036133464264455,-1.6242209779453525,0
3,gp_m52_ei,GP M52 + EI,0,15,0,15,40,40,1.0,17,0.425,2.003708989447822,0.5802168315471263,11.007302948202419,3.7073711149384,-1.8840546566574106,0
