method,family,run,final_best_q,final_simple_regret,final_normalized_regret,final_best_rank_percentile,final_hit_top1pct,final_hit_top0_1pct,final_success_fraction,first_final_best_iteration,first_final_best_n_experiments,experiments_to_90pct_oracle,iteration_to_90pct_oracle,auc_normalized_best,total_fit_seconds,total_acq_seconds,total_seconds,last_surrogate_rmse_raw,last_surrogate_mae_raw,last_surrogate_spearman_raw,last_surrogate_crps,last_surrogate_nll,last_surrogate_coverage95,pool_oracle_best_q,full_grid_best_q
Random,Random Baseline,0,49500.0,197607.0,0.7996819191686193,99.29429952146899,1.0,0.0,0.06666666666666667,1.0,8.0,,,0.1969794461508578,3.062150545989425,0.5328132879949408,3.594963833984366,22027.311322948168,2043.8467146728544,0.4161296338928148,0.664217911430601,1.9490805973443974,0.9058,247107.0,247107.0
Random,Random Baseline,1,51004.0,196103.0,0.7935954869752779,99.34707626665828,1.0,0.0,0.07333333333333333,18.0,93.0,,,0.14575332413354003,3.322331249986746,0.47127166601421777,3.793602916000964,9821.420126199411,1408.4235162744994,0.39920050493381365,0.501344818936826,2.550967148508548,0.9126,247107.0,247107.0
Random,Random Baseline,2,34326.0,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.08666666666666667,9.0,48.0,,,0.10274982092777621,3.35358812600316,0.44189129400547245,3.7954794200086326,6286.674926307068,1056.8098274512547,0.42318558483933544,0.5347856319201112,2.3291779393214345,0.9128,247107.0,247107.0
Random,Random Baseline,3,73032.0,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.06,25.0,128.0,,,0.0814997821456562,3.0585451259976253,0.4613872520130826,3.519932378010708,8867.118782367264,1565.3961117850422,0.41449686247073275,0.6394809561611264,2.3371162240158156,0.9028,247107.0,247107.0
Random,Random Baseline,4,71632.0,175475.0,0.7101174794724553,99.7130715213405,1.0,0.0,0.08,14.0,73.0,,,0.19023661814517603,3.2732025859986607,0.47354453898879,3.7467471249874507,29213.77993840291,3382.131864858958,0.41660467306669685,0.6957946414465043,3.0950804575454325,0.863,247107.0,247107.0
