method,policy,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
Random,random,Random Baseline,1,30,5,150,0,150,2,51004.0,1140401,196103.0,0.7935954869752779,99.34707626665828,1.0,0.0,0.07333333333333333,1048.4533333333334,1201.0,1.185196576926022,0.38386112499938463,0.02673533299821429,3.793602916000964,ok,247107.0,247107.0,9821.420126199411,1408.4235162744994,0.39920050493381365,0.501344818936826,2.550967148508548,0.9126,0.7790109711437809,15000,3315.0,11685.0,2,0,,,False,,0.0
Random,random,Random Baseline,2,0,5,150,0,3,3,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.47049671902245843,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
Random,random,Random Baseline,2,1,5,150,0,8,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8904161346205285,0.00013445900185615756,0.0033745830005500466,0.003509042002406204,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3295.0,11705.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,2,5,150,0,13,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9775019774430739,7.854200157453306e-05,0.0029280420021677855,0.006515626006148523,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3382.0,11618.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,3,5,150,0,18,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8959317794969859,6.25829998170957e-05,0.0027375829995435197,0.009315792005509138,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3367.0,11633.0,2,3,,,False,,0.6
Random,random,Random Baseline,2,4,5,150,0,23,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8259339384175417,5.19580025866162e-05,0.0031777500007592607,0.012545500008855015,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3436.0,11564.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,5,5,150,0,28,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9890957767736163,6.0583999584196135e-05,0.0015926250016491394,0.01419870901008835,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3271.0,11729.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,6,5,150,0,33,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.00477629939684,5.691700062016025e-05,0.004801499999302905,0.019057126010011416,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3343.0,11657.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,7,5,150,0,38,5,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9459544986632098,5.158400017535314e-05,0.0025570420002622996,0.02166575201044907,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3355.0,11645.0,3,2,,,False,,0.4
Random,random,Random Baseline,2,8,5,150,0,43,5,23697.0,1303398,223410.0,0.9041022714856317,98.12255743650564,0.0,0.0,0.046511627906976744,605.0232558139535,23697.0,0.8865153849657545,5.1750001148320735e-05,0.0025611249984649476,0.024278627010062337,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3310.0,11690.0,2,3,,,False,,0.6
Random,random,Random Baseline,2,9,5,150,0,48,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.0625,1257.125,34326.0,0.9060046264400402,0.050872083000285784,0.011509625001053791,0.08666033501140191,ok,247107.0,247107.0,17691.87441802106,3456.223790891441,0.11619599881417465,1.4347997106871648,34.90082147954597,0.7636,0.5148005151047425,15000,3305.0,11695.0,4,1,,,False,,0.2
Random,random,Random Baseline,2,10,5,150,0,53,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07547169811320754,1242.132075471698,5491.0,0.9864923284611523,0.036984875001508044,0.011850625000079162,0.13549583501298912,ok,247107.0,247107.0,6320.488270592305,1113.0543913681377,0.40873902502961823,0.705478024710401,2.0671882090314293,0.9036,1.2031771975048686,15000,3224.0,11776.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,11,5,150,0,58,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.06896551724137931,1135.051724137931,0.0,0.8504083427414975,0.07245587499710382,0.012834834000386763,0.2207865440104797,ok,247107.0,247107.0,6274.773519728395,1130.3825533234346,0.3943883234502694,0.7179646145228693,2.3212277374100783,0.8974,1.1278747283447967,15000,3366.0,11634.0,3,2,,,False,,0.4
Random,random,Random Baseline,2,12,5,150,0,63,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.06349206349206349,1044.968253968254,0.0,1.0326737508518673,0.10082470799898147,0.013999917002365692,0.33561116901182686,ok,247107.0,247107.0,6743.457143125526,1152.088907178186,0.4028662313630374,0.691700210183129,2.3646878873570123,0.9054,1.1752901214609837,15000,3401.0,11599.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,13,5,150,0,68,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.058823529411764705,968.1323529411765,0.0,0.9070181547493735,0.09107487499932176,0.01612395800111699,0.4428100020122656,ok,247107.0,247107.0,6779.373912194339,1157.1246124807424,0.4024211513649608,0.6805669147967506,2.629800051718357,0.8988,1.0880593927073008,15000,3249.0,11751.0,2,3,,,False,,0.6
Random,random,Random Baseline,2,14,5,150,0,73,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.0684931506849315,1228.1780821917807,23824.0,0.9590556817066412,0.09209812500193948,0.016913542000111192,0.5518216690143163,ok,247107.0,247107.0,6778.497084027714,1159.2809434324956,0.40195448893380237,0.6729498621794039,2.8741166905332918,0.8924,1.002652260080029,15000,3266.0,11734.0,3,2,,,False,,0.4
Random,random,Random Baseline,2,15,5,150,0,78,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07692307692307693,1284.8461538461538,10561.0,0.9633862551613248,0.11401579099765513,0.013403790999291232,0.6792412510112626,ok,247107.0,247107.0,5916.106209014553,1063.1848079195845,0.4057914209183465,0.6468801504455931,2.9188663148844123,0.8984,0.956722713488304,15000,3372.0,11628.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,16,5,150,0,83,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.08433734939759036,1335.2168674698796,10605.0,1.1639585301032307,0.11402262499905191,0.017396749997715233,0.8106606260080298,ok,247107.0,247107.0,5910.753047312076,996.5849365598816,0.4080968716563576,0.6388709672493235,2.861589249699984,0.8972,0.9362565886698838,15000,3383.0,11617.0,3,2,,,False,,0.4
Random,random,Random Baseline,2,17,5,150,0,88,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07954545454545454,1259.3522727272727,0.0,0.8739900393906869,0.06956391600033385,0.01540325000314624,0.8956277920115099,ok,247107.0,247107.0,5873.606346793498,988.7603296977196,0.41022016306126297,0.6299331565229859,3.018628084610116,0.8912,0.8839563344656725,15000,3293.0,11707.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,18,5,150,0,93,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07526881720430108,1191.6451612903227,0.0,0.7647902170649478,0.06257854199793655,0.01767420900068828,0.9758805430101347,ok,247107.0,247107.0,5851.6862569013865,986.83888665554,0.4096763121833521,0.6254022478915573,3.159187557866612,0.8856,0.8249489676405148,15000,3349.0,11651.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,19,5,150,0,98,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07142857142857142,1130.8469387755101,0.0,0.794435488205677,0.08054279200223391,0.017757792000338668,1.0741811270127073,ok,247107.0,247107.0,5801.436741913376,993.572569052783,0.4045655628515188,0.6264314647608649,3.6098544444429796,0.8856,0.7841394339502674,15000,3321.0,11679.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,20,5,150,0,103,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07766990291262135,1091.621359223301,1614.0,0.8638490261808537,0.12236195800142013,0.019334667002112838,1.2158777520162403,ok,247107.0,247107.0,5779.0507230709645,996.96725141442,0.40356068957173363,0.6254439226638374,3.825843631217644,0.88,0.7367737074361298,15000,3389.0,11611.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,21,5,150,0,108,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07407407407407407,1041.0833333333333,0.0,0.9083732729000451,0.13622224999926402,0.018152458000258775,1.370252460015763,ok,247107.0,247107.0,6085.854277023345,1055.7007892660808,0.42159795866274474,0.5932290791418311,2.9448305970999247,0.8896,0.824116978036872,15000,3314.0,11686.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,22,5,150,0,113,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07079646017699115,995.0176991150443,0.0,0.9776381288370304,0.19233099999837577,0.02084525000100257,1.5834287100151414,ok,247107.0,247107.0,6068.520401052545,1052.7961373269263,0.42144069720090493,0.5912420171640792,3.0571041362937934,0.8864,0.7851173667261855,15000,3311.0,11689.0,2,3,,,False,,0.6
Random,random,Random Baseline,2,23,5,150,0,118,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07627118644067797,966.7542372881356,1640.0,1.0456160722333625,0.14542629100105842,0.02088583399745403,1.7497408350136539,ok,247107.0,247107.0,6284.889195773821,1092.6427047642055,0.4214901226235257,0.565184984875203,2.9857343152964173,0.8946,0.7866486002550896,15000,3297.0,11703.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,24,5,150,0,123,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07317073170731707,927.4552845528456,0.0,0.6279571906947334,0.17058116699990933,0.023359457998594735,1.943681460012158,ok,247107.0,247107.0,6473.2824240487635,1130.2626810767135,0.42248380655995815,0.5574419826033091,3.3145419040332222,0.8938,0.7711548039811823,15000,3419.0,11581.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,25,5,150,0,128,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.078125,928.8671875,4818.0,0.7466450707984444,0.13182708399835974,0.02267674999893643,2.098185294009454,ok,247107.0,247107.0,8676.210557091421,1317.5507879499667,0.4271729116814223,0.6003928997374363,2.3395948814466583,0.8862,0.8908544562960687,15000,3347.0,11653.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,26,5,150,0,133,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.07518796992481203,893.9473684210526,0.0,0.8155849422234753,0.25347666699963156,0.023064208999130642,2.3747261700082163,ok,247107.0,247107.0,8205.890708642351,1280.050058228226,0.42707119041810293,0.5990513051033394,2.4233310783525694,0.8794,0.8529517602001364,15000,3361.0,11639.0,1,4,,,False,,0.8
Random,random,Random Baseline,2,27,5,150,0,138,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.08695652173913043,1055.0579710144928,17476.0,0.7773585032141137,0.24974187499901745,0.02529804199730279,2.6497660870045365,ok,247107.0,247107.0,8317.75489471591,1289.118740930926,0.4271131505379449,0.595017992248152,2.4772532882965357,0.8742,0.822151209446189,15000,3341.0,11659.0,3,2,,,False,,0.4
Random,random,Random Baseline,2,28,5,150,0,143,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.09090909090909091,1030.2657342657342,1730.0,0.908586122025475,0.40609437500097556,0.024421958001767052,3.080282420007279,ok,247107.0,247107.0,6391.159029522471,1086.0123121023864,0.41636762813939737,0.5514478850326834,2.7429445039720726,0.9146,0.9593008429091274,15000,3388.0,11612.0,2,3,,,False,,0.6
Random,random,Random Baseline,2,29,5,150,0,148,5,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.08783783783783784,995.4594594594595,0.0,0.9714094831068956,0.3115944999990461,0.02785141599815688,3.419728336004482,ok,247107.0,247107.0,6293.8450241622295,1059.0961405630928,0.4232541544631124,0.5398640851823551,2.3003354171581702,0.915,0.9466344926184913,15000,3282.0,11718.0,0,5,,,False,,1.0
Random,random,Random Baseline,2,30,5,150,0,150,2,34326.0,876227,212781.0,0.861088516310748,98.60620221819677,0.0,0.0,0.08666666666666667,982.1866666666666,0.0,1.0723019746771243,0.3483483750023879,0.02740270900176256,3.7954794200086326,ok,247107.0,247107.0,6286.674926307068,1056.8098274512547,0.42318558483933544,0.5347856319201112,2.3291779393214345,0.9128,0.9124129431810859,15000,3378.0,11622.0,0,2,,,False,,1.0
Random,random,Random Baseline,3,0,5,150,0,3,3,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0055793833043412,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
Random,random,Random Baseline,3,1,5,150,0,8,5,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9128769819858877,6.841700087534264e-05,0.0017396670009475201,0.0018080840018228628,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3394.0,11606.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,2,5,150,0,13,5,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9087195791275121,6.695800038869493e-05,0.002173250002670102,0.0040482920048816595,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3311.0,11689.0,2,3,,,False,,0.6
Random,random,Random Baseline,3,3,5,150,0,18,5,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0267647630543186,4.8000001697801054e-05,0.0018127500006812625,0.005909042007260723,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3379.0,11621.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,4,5,150,0,23,5,2342.0,435226,244765.0,0.9905223243372304,94.60713449809315,0.0,0.0,0.043478260869565216,101.82608695652173,2342.0,0.930179286193462,5.408400102169253e-05,0.002563582998845959,0.008526709007128375,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3425.0,11575.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,5,5,150,0,28,5,2342.0,435226,244765.0,0.9905223243372304,94.60713449809315,0.0,0.0,0.03571428571428571,83.64285714285714,0.0,0.6970290570099469,0.014756333999685012,0.008343249999597901,0.03162629300641129,ok,247107.0,247107.0,7894.744359449933,1435.97206994141,0.15672482762788084,0.9452100687018832,5.849120652725536,0.8498,0.8197148280970454,15000,3371.0,11629.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,6,5,150,0,33,5,2342.0,435226,244765.0,0.9905223243372304,94.60713449809315,0.0,0.0,0.030303030303030304,70.96969696969697,0.0,0.97877231513125,0.017723875000228873,0.007833958999981405,0.057184127006621566,ok,247107.0,247107.0,7905.960186955722,1486.7603602722756,0.02377706086376883,0.9224110269109529,163.4662056985976,0.903,0.44418918664320933,15000,3345.0,11655.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,7,5,150,0,38,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.07894736842105263,403.0,6588.0,1.0136551291246974,0.04422675000023446,0.00975520899737603,0.11116608600423206,ok,247107.0,247107.0,7891.101354775104,1438.2507363644843,0.07665391584653172,0.8425371454145268,9.08406680401942,0.874,0.5297905172479715,15000,3383.0,11617.0,2,3,,,False,,0.6
Random,random,Random Baseline,3,8,5,150,0,43,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.06976744186046512,356.13953488372096,0.0,0.719603861495569,0.030352291996678105,0.010950792002404341,0.1524691700033145,ok,247107.0,247107.0,7859.409779201373,1430.6110613952894,0.33121264901767844,1.0218612955115918,3.02452513790473,0.8602,1.1825199495211651,15000,3318.0,11682.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,9,5,150,0,48,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.0625,319.0416666666667,0.0,0.8204165577373385,0.028832292002334725,0.01115070800005924,0.19245217000570847,ok,247107.0,247107.0,7940.523586763087,1489.3396454538247,0.33013640155171475,0.9153994641868587,3.2408057804302386,0.8644,1.0336178823113351,15000,3272.0,11728.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,10,5,150,0,53,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.07547169811320754,312.2641509433962,1236.0,0.8338586774278781,0.038171333999343915,0.013521791999664856,0.24414529600471724,ok,247107.0,247107.0,7888.612811050738,1449.609559218299,0.07894464070060961,0.9479770120564295,19.501102386711583,0.865,0.8039808609878021,15000,3289.0,11711.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,11,5,150,0,58,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.06896551724137931,285.3448275862069,0.0,1.0385843919104336,0.06846241600214853,0.013573042000643909,0.3261807540075097,ok,247107.0,247107.0,7894.8818022785745,1498.4780432358234,0.059799692210777376,1.185675690181937,23.419469060604914,0.8168,0.8089652434630002,15000,3305.0,11695.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,12,5,150,0,63,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.06349206349206349,262.6984126984127,0.0,1.0315219403606588,0.059301250003045425,0.014396541002497543,0.39987854501305264,ok,247107.0,247107.0,7912.428811147021,1520.5512124602162,0.08933317020997664,1.1415719880072779,18.68097994696678,0.8496,0.9922404912865648,15000,3373.0,11627.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,13,5,150,0,68,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.07352941176470588,263.3382352941176,1357.0,0.8567606781132435,0.051513540998712415,0.015957042000081856,0.4673491280118469,ok,247107.0,247107.0,7903.856438516253,1427.5818492110159,0.10404487943861385,0.9659692301215491,8.31619629838051,0.9104,1.4840146554598115,15000,3334.0,11666.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,14,5,150,0,73,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.0684931506849315,245.3013698630137,0.0,1.0641566973169942,0.07123808300093515,0.014165750002575805,0.5527529610153579,ok,247107.0,247107.0,7869.329638653262,1413.5626885555994,0.400849340572689,0.8115490615351342,2.217828281923427,0.9078,1.4875711006378878,15000,3425.0,11575.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,15,5,150,0,78,5,6588.0,1737225,240519.0,0.9733394845148053,95.65427757158788,0.0,0.0,0.0641025641025641,229.57692307692307,0.0,0.774441026118629,0.03826433300127974,0.014349958000821061,0.6053672520174587,ok,247107.0,247107.0,7891.459403525246,1417.675432400468,0.4068068713490836,0.8016107547353435,2.0821496111191524,0.915,1.48901095330064,15000,3310.0,11690.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,16,5,150,0,83,5,12819.0,1890616,234288.0,0.9481236873095461,96.96101011412233,0.0,0.0,0.07228915662650602,370.1927710843373,12819.0,0.8907411571299338,0.04427274999761721,0.015381458000774728,0.6650214600158506,ok,247107.0,247107.0,7874.981538259874,1415.1554205107577,0.4004352094534074,0.7924825009789697,2.263933786464932,0.9024,1.37267154076117,15000,3294.0,11706.0,3,2,,,False,,0.4
Random,random,Random Baseline,3,17,5,150,0,88,5,12819.0,1890616,234288.0,0.9481236873095461,96.96101011412233,0.0,0.0,0.06818181818181818,349.15909090909093,0.0,0.9383420611862763,0.06328370799747063,0.015073333997861482,0.7433785020111827,ok,247107.0,247107.0,7847.138898189986,1406.1669678891133,0.4019256813115017,0.7765360909310262,2.3607603709784386,0.899,1.3034565120402857,15000,3386.0,11614.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,18,5,150,0,93,5,12819.0,1890616,234288.0,0.9481236873095461,96.96101011412233,0.0,0.0,0.06451612903225806,330.38709677419354,0.0,0.9032226640514468,0.0763293749987497,0.01642908299982082,0.8361369600097532,ok,247107.0,247107.0,7844.575976124651,1405.64039790173,0.40238755130072656,0.7690676221514581,2.4031575577058777,0.896,1.2475586337200688,15000,3415.0,11585.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,19,5,150,0,98,5,12819.0,1890616,234288.0,0.9481236873095461,96.96101011412233,0.0,0.0,0.061224489795918366,313.53061224489795,0.0,0.8630284385803522,0.08473333399888361,0.01854612500028452,0.9394164190089214,ok,247107.0,247107.0,7751.777527007841,1370.8904177776315,0.42061598141844103,0.7026980804603332,2.0250956195609424,0.9066,1.2297753570761119,15000,3350.0,11650.0,2,3,,,False,,0.6
Random,random,Random Baseline,3,20,5,150,0,103,5,16981.0,701310,230126.0,0.931280781200047,97.50644630244813,0.0,0.0,0.07766990291262135,568.0097087378641,16981.0,1.0342937201738842,0.07873379200100317,0.019612916999903973,1.0377631280098285,ok,247107.0,247107.0,7708.224778196087,1354.6375301606035,0.42153535187189467,0.693590568432884,2.053277295599183,0.9028,1.1764730368948957,15000,3358.0,11642.0,2,3,,,False,,0.6
Random,random,Random Baseline,3,21,5,150,0,108,5,16981.0,701310,230126.0,0.931280781200047,97.50644630244813,0.0,0.0,0.07407407407407407,541.7129629629629,0.0,0.9463196601216755,0.13115558400022564,0.020024666002427693,1.1889433780124818,ok,247107.0,247107.0,7554.283006443152,1278.014352650001,0.42059801572583966,0.6731173293770526,1.9034378318144132,0.9234,1.3396803415271732,15000,3369.0,11631.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,22,5,150,0,113,5,16981.0,701310,230126.0,0.931280781200047,97.50644630244813,0.0,0.0,0.07079646017699115,517.7433628318585,0.0,0.8943190564160173,0.1270636250010284,0.020648417001211783,1.336655420014722,ok,247107.0,247107.0,17275.899474809066,2122.5834181891605,0.41664083547602165,0.6604696029702789,2.2854257524634893,0.9176,1.2780383455987117,15000,3340.0,11660.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,23,5,150,0,118,5,16981.0,701310,230126.0,0.931280781200047,97.50644630244813,0.0,0.0,0.06779661016949153,495.8050847457627,0.0,1.0876820649830399,0.13457199999902514,0.022520709000673378,1.4937481290144206,ok,247107.0,247107.0,8363.843561121006,1345.918592961728,0.4206859727923231,0.6535639655695544,1.904848062647868,0.9156,1.2174058580677773,15000,3352.0,11648.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,24,5,150,0,123,5,16981.0,701310,230126.0,0.931280781200047,97.50644630244813,0.0,0.0,0.06504065040650407,475.650406504065,0.0,0.9587776136908437,0.12183854099930613,0.020649750000302447,1.6362364200140291,ok,247107.0,247107.0,8732.275859298794,1370.8406683646697,0.42059212787725087,0.6483707563612675,1.943555064293852,0.9126,1.1701017960837627,15000,3402.0,11598.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,25,5,150,0,128,5,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.0703125,1027.6328125,73032.0,0.8869972305083742,0.1479279580016737,0.02266095800223411,1.806825336017937,ok,247107.0,247107.0,7773.3902594745305,1389.966494372524,0.41816387979684144,0.6708997969401452,2.166022839431458,0.8958,1.129042162669843,15000,3390.0,11610.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,26,5,150,0,133,5,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.06766917293233082,989.0,0.0,0.7946732141643273,0.3605779999998049,0.023516208999353694,2.1909195450170955,ok,247107.0,247107.0,28026.391764902746,2597.640494261467,0.42331761463888345,0.6410115095832241,1.933909798151206,0.909,1.164812792042026,15000,3382.0,11618.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,27,5,150,0,138,5,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.06521739130434782,953.1666666666666,0.0,0.9852274285129411,0.24180854199948953,0.023556749998533633,2.4562848370151187,ok,247107.0,247107.0,27730.556801519582,2590.427097742088,0.4237442012032276,0.6228114687090187,1.923385585114079,0.9086,1.1351183444104769,15000,3368.0,11632.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,28,5,150,0,143,5,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.06293706293706294,919.8391608391609,0.0,1.0109404949686671,0.3801646659994731,0.027778957999544218,2.864228461014136,ok,247107.0,247107.0,27744.103324449945,2575.647756826137,0.42404146166278106,0.6153493775865987,1.939523013804989,0.9076,1.1056049412382372,15000,3337.0,11663.0,1,4,,,False,,0.8
Random,random,Random Baseline,3,29,5,150,0,148,5,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.060810810810810814,888.7635135135135,0.0,0.8195890339221144,0.36577499999839347,0.026476541999727488,3.256480003012257,ok,247107.0,247107.0,8597.027484770788,1528.1324657261853,0.4145343008503967,0.6450667616938862,2.3025494716121093,0.9044,1.071296692939004,15000,3414.0,11586.0,0,5,,,False,,1.0
Random,random,Random Baseline,3,30,5,150,0,150,2,73032.0,1037869,174075.0,0.7044519175903556,99.72749497965309,1.0,0.0,0.06,876.9133333333333,0.0,1.2096968643533155,0.23722829199687112,0.026224083001579857,3.519932378010708,ok,247107.0,247107.0,8867.118782367264,1565.3961117850422,0.41449686247073275,0.6394809561611264,2.3371162240158156,0.9028,1.0396313388006335,15000,3369.0,11631.0,0,2,,,False,,1.0
Random,random,Random Baseline,4,0,5,150,0,3,3,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8989998979021484,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
Random,random,Random Baseline,4,1,5,150,0,8,5,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9629043524259305,6.85419981891755e-05,0.002109416000166675,0.0021779579983558506,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3299.0,11701.0,0,5,,,False,,1.0
