method,policy,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,10,5,150,0,53,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.7169811320754716,52456.301886792455,101978.0,0.5170965623016124,0.06833299999925657,0.020367291999718873,0.4823834570015606,ok,247107.0,247107.0,5479.467597080872,1099.970028715802,0.3763897158822756,2.301017783042609,2.927854311021468,0.9898,6.436656346165683,15000,3363.0,11637.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,11,5,150,0,58,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.7413793103448276,54437.93103448276,119832.0,0.5847573630207697,0.0543707920005545,0.019023041997570544,0.5557772909996856,ok,247107.0,247107.0,5194.065592354151,1043.2041511161895,0.38043793947556476,2.241906575456049,2.9205701152495154,0.9876,6.422249161622558,15000,3340.0,11660.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,12,5,150,0,63,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.7142857142857143,51100.69841269841,37147.0,1.212783600715978,0.07674208400203497,0.022972749997279607,0.6554921249990002,ok,247107.0,247107.0,5444.3580922954825,1130.5541414657569,0.3794077413171631,2.2265364610315177,2.928976870424502,0.985,6.430037809715649,15000,3362.0,11638.0,2,3,,,False,,0.6
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,13,5,150,0,68,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6617647058823529,47343.294117647056,0.0,0.5950429653267048,0.09042104200125323,0.02683041600175784,0.7727435830020113,ok,247107.0,247107.0,5226.786860179292,979.1678210980233,0.40819149988017445,1.933918505937975,2.8231751600730126,0.9844,5.881854502574936,15000,3456.0,11544.0,1,4,,,False,,0.8
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,14,5,150,0,73,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.684931506849315,48248.71232876712,107473.0,0.31307864063250646,0.10586979199797497,0.02472512500025914,0.9033385000002454,ok,247107.0,247107.0,5179.258586502139,971.1624241320318,0.41704741221876773,1.7595001436342066,2.747841804091087,0.9838,5.420810890303695,15000,3332.0,11668.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,15,5,150,0,78,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.7051282051282052,47795.94871794872,98223.0,0.51618446338106,0.12622545900012483,0.022173541998199653,1.0517375009985699,ok,247107.0,247107.0,5095.4441818462365,937.7736119357035,0.4188969614599173,1.7224058937693487,2.7352904245007834,0.981,5.322557843249737,15000,3284.0,11716.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,16,5,150,0,83,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6746987951807228,46191.73493975904,105830.0,0.9766394999285465,0.15194104100010009,0.02597412499744678,1.2296526669961167,ok,247107.0,247107.0,5119.662589483016,945.2218887338285,0.41874141674801457,1.7082636824778008,2.7291015944020436,0.98,5.219597771212715,15000,3400.0,11600.0,2,3,,,False,,0.6
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,17,5,150,0,88,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6931818181818182,46601.681818181816,113633.0,0.4783105252751059,0.1138278749967867,0.025338417002785718,1.3688189589956892,ok,247107.0,247107.0,5136.669820902782,948.5225225901786,0.41921994766225046,1.6600174164560506,2.691330156252499,0.9794,4.973461921601485,15000,3404.0,11596.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,18,5,150,0,93,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6666666666666666,44656.55913978495,52112.0,0.595052505306924,0.1430387079999491,0.023468416999094188,1.5353260839947325,ok,247107.0,247107.0,5083.4188020024585,943.6225044175446,0.418420146388809,1.6842023066162437,2.7244044259464797,0.9712,4.833417071677699,15000,3303.0,11697.0,1,4,,,False,,0.8
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,19,5,150,0,98,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6326530612244898,42378.163265306124,0.0,0.5616843773316623,0.16113204100111034,0.0242225830006646,1.7206807079965074,ok,247107.0,247107.0,5102.559765768654,952.717533517223,0.41838568412710203,1.6136999096387425,2.719205293547357,0.9664,4.574150688569127,15000,3366.0,11634.0,0,5,,,False,,1.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,20,5,150,0,103,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6504854368932039,44439.36893203884,123017.0,0.4488336706468298,0.08516854199842783,0.02832266699988395,1.8341719169948192,ok,247107.0,247107.0,5122.904397193391,958.2371324325298,0.4186921270996224,1.5253808102417798,2.67225350825938,0.9656,4.298343112209723,15000,3397.0,11603.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,21,5,150,0,108,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6666666666666666,47333.31481481482,117655.0,0.3239327099864012,0.12436495799920522,0.02687379200142459,1.985410666995449,ok,247107.0,247107.0,4998.200102055139,952.4931245071757,0.4190300452739986,1.5125336115074783,2.6907792288102503,0.964,4.276660245482799,15000,3318.0,11682.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,22,5,150,0,113,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6460176991150443,46067.03539823009,93577.0,0.6402704634026395,0.2128290830005426,0.03218454199668486,2.2304242919926764,ok,247107.0,247107.0,4926.1181300840535,926.0549132115412,0.4198136804016317,1.5142339787409336,2.7145139236678557,0.9608,4.288320345170349,15000,3386.0,11614.0,3,2,,,False,,0.4
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,23,5,150,0,118,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6610169491525424,49084.16949152543,218507.0,0.38209596343860025,0.18178954199902364,0.031582958003127715,2.443796791994828,ok,247107.0,247107.0,6527.826060311928,1226.281163034956,0.3782995672883548,2.0471035174576833,2.8532199760883294,0.967,4.886115291907558,15000,3325.0,11675.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,24,5,150,0,123,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6666666666666666,48659.37398373984,90581.0,0.5947613307880244,0.2021070000009786,0.031124875000386965,2.6770286669961934,ok,247107.0,247107.0,5591.143409922703,1164.673317035215,0.3657594130227046,2.003459432506895,2.8597395330923443,0.9608,4.716077341456055,15000,3417.0,11583.0,4,1,,,False,,0.2
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,25,5,150,0,128,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6796875,48804.6953125,94059.0,0.31576229584481674,0.22330429099747562,0.032144791999598965,2.932477749993268,ok,247107.0,247107.0,5262.660823577942,1089.0183580261846,0.4070073090432699,2.1607774071390717,2.7914598612007393,0.972,4.526465387533739,15000,3291.0,11709.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,26,5,150,0,133,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6917293233082706,48866.827067669175,115967.0,0.47051846742019565,0.3778317500000412,0.035464708002109546,3.3457742079954187,ok,247107.0,247107.0,4925.117328142465,986.4872758317115,0.3874304358632781,1.815919996486538,2.8740529514289985,0.9616,4.719303750586629,15000,3366.0,11634.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,27,5,150,0,138,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6811594202898551,48681.362318840576,109632.0,0.8926245647255202,0.28748183299831,0.040333375000045635,3.6735894159937743,ok,247107.0,247107.0,4918.261069220449,975.02979193254,0.3908764235837916,1.75323699647668,2.866239446288733,0.9594,4.651454951741852,15000,3283.0,11717.0,3,2,,,False,,0.4
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,28,5,150,0,143,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6923076923076923,50151.55244755245,128821.0,0.389470281444279,0.2929141669992532,0.04020837500138441,4.006711957994412,ok,247107.0,247107.0,4750.692297204311,917.4943132328417,0.4180058562819299,1.4549943534557441,2.72157635722592,0.9628,4.256638667031992,15000,3320.0,11680.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,29,5,150,0,148,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6824324324324325,50208.37162162162,140057.0,0.9079265117753843,0.4483902920001128,0.039146000002801884,4.494248249997327,ok,247107.0,247107.0,4948.818388822755,962.4262517963584,0.4037140818238211,1.5373995706385326,2.836831854511224,0.9602,4.540152622099643,15000,3388.0,11612.0,3,2,,,False,,0.4
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,0,30,5,150,0,150,2,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6866666666666666,50689.09333333333,168681.0,0.4040568436152546,0.4258424589970673,0.0338951250014361,4.95398583399583,ok,247107.0,247107.0,6252.997768534635,1159.110086447267,0.413254782818155,1.5589375668800176,2.7170588695356344,0.9714,4.573511508324419,15000,3338.0,11662.0,2,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,0,5,150,0,3,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0430113993225636,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,1,5,150,0,8,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8144655897070585,7.058399933157489e-05,0.007511833002354251,0.007582417001685826,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3400.0,11600.0,1,4,,,False,,0.8
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,2,5,150,0,13,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8426081566467625,5.9458001487655565e-05,0.01030529200215824,0.01794716700533172,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3414.0,11586.0,2,3,,,False,,0.6
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,3,5,150,0,18,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9923745909438264,6.608300100197084e-05,0.008934582998335827,0.02694783300466952,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3396.0,11604.0,0,5,,,False,,1.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,4,5,150,0,23,5,1270.0,2010331,245837.0,0.9948605260069524,93.85083718341328,0.0,0.0,0.043478260869565216,55.21739130434783,1270.0,0.9347573518138882,6.395799937308766e-05,0.008643540997582022,0.03565533200162463,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3383.0,11617.0,1,4,,,False,,0.8
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,5,5,150,0,28,5,1270.0,2010331,245837.0,0.9948605260069524,93.85083718341328,0.0,0.0,0.03571428571428571,45.357142857142854,0.0,0.6235306559495525,0.009393167001690017,0.02225512500081095,0.0673036240041256,ok,247107.0,247107.0,7916.08282514429,1452.0516540959188,0.024952180998970737,0.9587957010741004,206.32881558297282,0.9022,0.6988340268394583,15000,3278.0,11722.0,3,2,,,False,,0.4
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,6,5,150,0,33,5,11920.0,1822531,235187.0,0.9517617874038372,96.81430059667224,0.0,0.0,0.09090909090909091,577.7878787878788,11920.0,0.6163414591022408,0.03634129099737038,0.021278332998917904,0.12492324800041388,ok,247107.0,247107.0,7917.6598660470545,1414.3720655824404,0.06974064205528156,0.8589978524934632,3.0727436356921425,0.93,1.2976511585898942,15000,3329.0,11671.0,2,3,,,False,,0.6
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,7,5,150,0,38,5,11920.0,1822531,235187.0,0.9517617874038372,96.81430059667224,0.0,0.0,0.10526315789473684,641.6052631578947,5314.0,1.4210544238039737,0.010503125002287561,0.015875958000833634,0.15130233100353507,ok,247107.0,247107.0,7917.71359260439,1414.8843891827823,0.044828399863767396,1.0936347349255149,2.2727629070051654,0.935,2.4324034126771874,15000,3416.0,11584.0,1,4,,,False,,0.8
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,8,5,150,0,43,5,12944.0,1899685,234163.0,0.9476178335700729,96.97928529141613,0.0,0.0,0.20930232558139536,1444.1860465116279,12944.0,0.5835398822211018,0.03662704099770053,0.018497249999199994,0.2064266220004356,ok,247107.0,247107.0,7876.758114976774,1380.6920176043052,0.3327258880776468,0.8189102997681315,2.4545216768551583,0.919,1.4569715568741002,15000,3296.0,11704.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,9,5,150,0,48,5,19435.0,1986666,227672.0,0.9213498605867094,97.76987110017551,0.0,0.0,0.2916666666666667,2992.6041666666665,19435.0,0.43178058306611156,0.04011645900027361,0.018785666001349455,0.26532874700205866,ok,247107.0,247107.0,7859.816941581515,1369.5009840754312,0.3330052383551806,0.8951842169432587,2.4457632648951737,0.918,1.6682745857410954,15000,3268.0,11732.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,10,5,150,0,53,5,26671.0,1819338,220436.0,0.8920669993160858,98.28918116060325,0.0,0.0,0.3584905660377358,4369.509433962264,26671.0,0.5058869410589898,0.025583540998923127,0.019791250000707805,0.3107035380016896,ok,247107.0,247107.0,7770.6549119864785,1471.3493573278677,0.34406337371181994,1.154595127201808,6.865123592140245,0.887,1.682552287185468,15000,3368.0,11632.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,11,5,150,0,58,5,26671.0,1819338,220436.0,0.8920669993160858,98.28918116060325,0.0,0.0,0.41379310344827586,5493.241379310345,20300.0,0.5357726570682158,0.03876720799962641,0.02085429199723876,0.37032503799855476,ok,247107.0,247107.0,7778.763922652221,1335.1688812594075,0.34253033305771435,0.9865647493947166,2.4308500725303293,0.9274,1.9958984905663488,15000,3316.0,11684.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,12,5,150,0,63,5,50500.0,1642693,196607.0,0.7956350892528338,99.32914528552875,1.0,0.0,0.4603174603174603,7628.0,50500.0,0.45672404487583174,0.049493375001475215,0.02230395899823634,0.4421223719982663,ok,247107.0,247107.0,7739.29556596562,1327.2586843359065,0.34558563517724883,1.0007153687389776,2.51118454883512,0.9222,2.0007596222890816,15000,3351.0,11649.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,13,5,150,0,68,5,50500.0,1642693,196607.0,0.7956350892528338,99.32914528552875,1.0,0.0,0.5,9762.176470588236,50468.0,0.37699835048760044,0.04630025000005844,0.02120762499907869,0.5096302469974034,ok,247107.0,247107.0,7338.672982348937,1266.8780554709926,0.37202175643016233,1.0525919807688173,2.45796943756209,0.9344,2.209707685039308,15000,3375.0,11625.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,14,5,150,0,73,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5342465753424658,11772.109589041096,71327.0,0.4281270787490997,0.052048166002350627,0.022121375001006527,0.5837997880007606,ok,247107.0,247107.0,7300.6277611492105,1226.4887132139966,0.36842771425503695,1.035539270718387,2.5042959155830284,0.9198,2.0782426722153318,15000,3401.0,11599.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,15,5,150,0,78,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5641025641025641,13748.73076923077,54783.0,0.578207386263281,0.06896862499706913,0.0246497090010962,0.6774181219989259,ok,247107.0,247107.0,7239.527395476501,1206.613383211853,0.35924400456017286,1.1006709131924028,2.5451596165872843,0.9224,2.2512685515412145,15000,3299.0,11701.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,16,5,150,0,83,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5903614457831325,16026.096385542169,65800.0,0.34964642583597955,0.1029907500014815,0.020311874999606516,0.8007207470000139,ok,247107.0,247107.0,7158.600948445464,1192.38413253346,0.3666346269237654,1.1145453563260883,2.571480979286068,0.9244,2.2711266553177345,15000,3334.0,11666.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,17,5,150,0,88,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6022727272727273,17633.147727272728,71240.0,0.5072658749513912,0.08775287500247941,0.022855833998619346,0.9113294560011127,ok,247107.0,247107.0,7058.680182584185,1171.033920826544,0.3688887170183646,1.1427803554152818,2.6238234222297057,0.924,2.327040708944643,15000,3326.0,11674.0,4,1,,,False,,0.2
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,18,5,150,0,93,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5806451612903226,17283.870967741936,55683.0,0.8096590498955699,0.08967595799913397,0.021864875001483597,1.0228702890017303,ok,247107.0,247107.0,7195.165857410549,1179.901549766771,0.3701670582978309,1.1756277672623472,2.537769132702069,0.9378,2.7476327887266785,15000,3379.0,11621.0,2,3,,,False,,0.6
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,19,5,150,0,98,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6020408163265306,18178.663265306124,69478.0,0.3798649040485175,0.12933104200055823,0.02947774999847752,1.181679081000766,ok,247107.0,247107.0,7195.7793683476,1177.491297065869,0.3798611842166876,1.0932428713428934,2.536020782117466,0.9358,2.6464930359130006,15000,3312.0,11688.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,20,5,150,0,103,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6213592233009708,20186.44660194175,68526.0,0.3083467384522246,0.11121483299939428,0.02505849999943166,1.317952413999592,ok,247107.0,247107.0,7190.570351948144,1163.0372966118143,0.3759027552308299,1.0903831817797522,2.3752138592421685,0.9486,2.8709741378458022,15000,3318.0,11682.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,21,5,150,0,108,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6388888888888888,21657.824074074073,81410.0,0.6118940388964627,0.09626650000063819,0.025665957997262012,1.4398848719974922,ok,247107.0,247107.0,7122.326167464044,1149.4202828983482,0.37839087147404504,1.0970719609463802,2.3893077465319825,0.948,2.910760980392086,15000,3291.0,11709.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,22,5,150,0,113,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6371681415929203,22014.929203539825,50492.0,0.6939267143911779,0.1363047920021927,0.025869083001452964,1.6020587470011378,ok,247107.0,247107.0,7075.010483088031,1139.977205203597,0.3802393863525556,1.098764445559141,2.403967673668701,0.946,2.921098186611137,15000,3279.0,11721.0,3,2,,,False,,0.4
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,23,5,150,0,118,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.652542372881356,23267.63559322034,65642.0,0.46121746067509745,0.11903670800165855,0.027926708000450162,1.7490221630032465,ok,247107.0,247107.0,7012.680683007703,1126.3014460422055,0.38287705239515796,1.0898858053817164,2.456785062864986,0.941,2.8476118606317447,15000,3320.0,11680.0,5,0,,,False,,0.0
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,24,5,150,0,123,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6585365853658537,24224.016260162603,69242.0,0.6893314308871084,0.12516995800251607,0.02876091600046493,1.9029530370062275,ok,247107.0,247107.0,6878.846149803922,1103.999152713974,0.3955477140967003,1.080706279537025,2.46256184054921,0.9426,2.842039763251032,15000,3314.0,11686.0,4,1,,,False,,0.2
GP_Matern52_PI,gp_m52_pi,Acquisition Ablation,1,25,5,150,0,128,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.65625,24667.1328125,69641.0,0.9835529241067205,0.10738708400094765,0.03328962500017951,2.0436297460073547,ok,247107.0,247107.0,6872.437672881508,1099.14079379431,0.3999538841896468,1.0431114174722345,2.4476317097465587,0.9426,2.804772487151891,15000,3284.0,11716.0,3,2,,,False,,0.4
