method,family,n_runs,final_best_q_mean,final_best_q_std,final_simple_regret_mean,final_normalized_regret_mean,final_best_rank_percentile_mean,hit_top1pct_rate,hit_top0_1pct_rate,success_fraction_mean,first_final_best_iteration_mean,first_final_best_n_experiments_mean,experiments_to_90pct_oracle_mean,iteration_to_90pct_oracle_mean,auc_normalized_best_mean,total_fit_seconds_mean,total_acq_seconds_mean,total_seconds_mean,last_surrogate_rmse_raw_mean,last_surrogate_mae_raw_mean,last_surrogate_spearman_raw_mean,last_surrogate_crps_mean,last_surrogate_nll_mean,last_surrogate_coverage95_mean
GP_Matern52_EI,Acquisition Ablation,5,159925.4,18210.41731537199,87181.6,0.3528091069860425,99.99348977540708,1.0,1.0,0.596,20.0,103.0,,,0.46922219929018594,4.244400052000856,0.7466605340006935,4.99106058600155,5395.496180657986,941.0462050832881,0.40254384791525644,1.3641511168197697,2.52555220670125,0.96044
