method,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,Acquisition Ablation,0,10,6,150,2,63,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8253968253968254,49946.619047619046,34392.0,0.5687444356019848,0.035361040998395765,0.02128354199885507,0.379618668997864,ok,247107.0,247107.0,5274.734999524556,962.4298190619224,0.4227355300066351,1.4174713874891425,2.846845262733283,0.9122,3.0830289132300415,15000,3321.0,11679.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,11,6,150,2,69,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7536231884057971,45603.434782608696,0.0,0.5140270211098501,0.0370367499999702,0.021978916000080062,0.43863433499791427,ok,247107.0,247107.0,5251.358733266037,997.471532135042,0.4204517472401436,1.4979607434868234,3.0047139646417804,0.8914,3.0198916166450522,15000,3295.0,11705.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,0,12,6,150,2,75,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7733333333333333,48756.85333333333,111700.0,0.20571719570022365,0.04533829099818831,0.020077417000720743,0.5040500429968233,ok,247107.0,247107.0,5056.301931484146,996.090418826241,0.4245540087457912,1.4589289611480196,3.5672561593132954,0.8536,2.2411083661211713,15000,3411.0,11589.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,13,6,150,2,81,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7901234567901234,48887.07407407407,107112.0,0.44392395925297373,0.07385666600021068,0.02107849999811151,0.5989852089951455,ok,247107.0,247107.0,4873.589163657438,915.6046839241799,0.4254244436204433,1.6428563043227067,2.9316246685446585,0.9048,3.0976303991529623,15000,3412.0,11588.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,14,6,150,2,87,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8045977011494253,52656.0,138679.0,0.36025914970378636,0.10102637499949196,0.02309008299926063,0.7231016669938981,ok,247107.0,247107.0,4742.686152353488,900.57312144383,0.42487346854723984,1.4320581659242957,3.925674191182749,0.8476,2.1702802483011157,15000,3300.0,11700.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,15,6,150,2,93,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8172043010752689,57554.07526881721,199081.0,0.1763836070073176,0.10612579100052244,0.022735041999112582,0.8519624999935331,ok,247107.0,247107.0,4767.440253795146,904.5972190983013,0.4248415442826974,1.4525403570404196,3.9865818532831123,0.8468,2.222257376711105,15000,3296.0,11704.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,16,6,150,2,99,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7777777777777778,55068.979797979795,99300.0,0.7765227607406635,0.0915995830000611,0.023173417001089547,0.9667354999946838,ok,247107.0,247107.0,4805.540460703843,891.2709298547807,0.42476097096894205,1.4546315201079258,3.7961890494878374,0.8598,2.3927100029144124,15000,3340.0,11660.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,0,17,6,150,2,105,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7714285714285715,54829.114285714284,120933.0,0.7023260521044072,0.08238241700018989,0.024705749998247484,1.0738236669931212,ok,247107.0,247107.0,4808.096986510319,901.1336217936444,0.4248631595141849,1.4407571192602577,4.026445388145788,0.8442,2.1301615645135383,15000,3329.0,11671.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,0,18,6,150,2,111,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7567567567567568,54848.10810810811,136648.0,0.7906726338797357,0.08219154099788284,0.025963584001146955,1.181978791992151,ok,247107.0,247107.0,4362.795327723632,792.4977798885906,0.4277158798613416,1.4464646610398362,3.076689948356604,0.8832,2.773017164538118,15000,3262.0,11738.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,0,19,6,150,2,117,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7692307692307693,56697.10256410256,116005.0,0.30886632020361066,0.11002362499857554,0.025709249999636086,1.3177116669903626,ok,247107.0,247107.0,4340.036958145009,768.3302532738975,0.42823165857900697,1.3391049390122298,3.035452744755457,0.884,2.658502469319939,15000,3356.0,11644.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,20,6,150,2,123,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7723577235772358,57444.10569105691,181653.0,0.600542736591473,0.06415195899899118,0.0262377920007566,1.4081014179901103,ok,247107.0,247107.0,4338.155171071842,759.1655173983451,0.42836011157969894,1.3333051285876854,3.07136622363967,0.8884,2.6975840469867123,15000,3345.0,11655.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,0,21,6,150,2,129,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7751937984496124,61291.798449612405,221213.0,0.358040451048777,0.12018100000204868,0.029245290999824647,1.5575277089919837,ok,247107.0,247107.0,4256.387695156998,765.1953066904466,0.4281054121851837,1.3551258784799722,3.3098491437058213,0.8734,2.541930587399108,15000,3305.0,11695.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,22,6,150,2,135,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7851851851851852,61433.311111111114,201550.0,0.4696119540036951,0.20969295800023247,0.02576916600082768,1.7929898329930438,ok,247107.0,247107.0,4956.903750692233,912.7695038997948,0.42234741651681335,1.5913857429672618,2.8819877755214076,0.912,3.536585204043955,15000,3365.0,11635.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,23,6,150,2,141,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7872340425531915,59828.75177304965,106826.0,0.5675715384516674,0.23182320799969602,0.02817183300066972,2.0529848739934096,ok,247107.0,247107.0,4847.84806696828,896.3533478814838,0.42245005079753106,1.5781444913425964,2.889817532933643,0.9108,3.5139807995874826,15000,3355.0,11645.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,0,24,6,150,2,147,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7619047619047619,58727.537414965984,197094.0,0.8975334366880078,0.2783340829992085,0.03077391600163537,2.3620928729942534,ok,247107.0,247107.0,5070.5319858226385,884.3841593019342,0.4223890611197355,1.5541907756388347,2.9448055337411643,0.9114,3.5866975776978753,15000,3453.0,11547.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,0,25,6,150,2,150,3,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7666666666666667,60117.63333333333,218740.0,0.30737836775410604,0.27440075000049546,0.026708249999501277,2.66320187299425,ok,247107.0,247107.0,5123.462986457349,873.4245599489149,0.4238175047933458,1.4559072319301927,2.8803444624364305,0.9164,3.4630858110713083,15000,3324.0,11676.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,0,6,150,2,3,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0430113993225636,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,1,1,6,150,2,9,6,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8205384635583114,6.637499973294325e-05,0.008681749997776933,0.008748124997509876,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3400.0,11600.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,2,6,150,2,15,6,1847.0,1485322,245260.0,0.9925255051455443,94.35454368439376,0.0,0.0,0.06666666666666667,123.13333333333334,1847.0,1.0123533279129462,4.483299926505424e-05,0.009055708000232698,0.01784866599700763,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3420.0,11580.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,3,6,150,2,21,6,15520.0,1812906,231587.0,0.9371931997070095,97.34278922148073,0.0,0.0,0.14285714285714285,1188.904761904762,15520.0,0.609072132445671,0.013173749997804407,0.01285920900045312,0.043881624995265156,ok,247107.0,247107.0,7903.352999147266,1540.596789654456,0.06768432577705026,1.2600699592472049,208.7763712059363,0.8564,0.6945658212405172,15000,3373.0,11627.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,4,6,150,2,27,6,31803.0,1555378,215304.0,0.8712986681882747,98.50045204429576,0.0,0.0,0.2222222222222222,3157.777777777778,31803.0,0.5461364117411739,0.01486549999754061,0.014194750001479406,0.07294187499428517,ok,247107.0,247107.0,7855.827373699556,1408.6169695099215,0.2775172414583347,1.1625256498045489,2.3651420831966314,0.933,2.6983315385793265,15000,3459.0,11541.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,1,5,6,150,2,33,6,46544.0,1125471,200563.0,0.8116443483996811,99.17876434232636,1.0,0.0,0.36363636363636365,8056.727272727273,46544.0,0.4060608231714636,0.014233458001399413,0.014973832996474812,0.1021491659921594,ok,247107.0,247107.0,7911.457892276161,1417.8367216358497,0.21359519300467766,1.5079599304383322,2.455704065607248,0.9592,3.454371018785586,15000,3310.0,11690.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,6,6,150,2,39,6,71639.0,868082,175468.0,0.7100891516630448,99.71321903398233,1.0,0.0,0.46153846153846156,14436.74358974359,71639.0,0.560360236158214,0.037133915997401346,0.01592483299828018,0.15520791498784092,ok,247107.0,247107.0,17556.869526776336,2317.4566939065885,0.34100412750174025,1.4426797730631813,2.600174303482802,0.9634,3.526624206509483,15000,3332.0,11668.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,7,6,150,2,45,6,90050.0,949678,157057.0,0.6355829660835185,99.84171893531276,1.0,0.0,0.5333333333333333,16886.333333333332,90050.0,0.4318722707363977,0.0329429169978539,0.01708804200097802,0.20523887398667284,ok,247107.0,247107.0,7726.629084815233,1404.6452569206956,0.331944075918903,1.4358142319059992,2.480419130208037,0.9598,3.485108577336761,15000,3429.0,11571.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,8,6,150,2,51,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.5686274509803921,19552.274509803923,108975.0,0.4718788516307273,0.03810658400107059,0.01869970799816656,0.26204516598591,ok,247107.0,247107.0,7462.769125215852,1358.636447165369,0.3573202336213441,1.5500005360494349,2.5573879210763737,0.958,3.513418740298308,15000,3249.0,11751.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,9,6,150,2,57,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6140350877192983,22561.64912280702,87582.0,0.29159635204014384,0.059222500000032596,0.019373749997612322,0.3406414159835549,ok,247107.0,247107.0,6479.136289232738,1158.9946847255285,0.3054988982648696,2.205928288042866,2.763368921429325,0.9776,4.25454887752989,15000,3228.0,11772.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,10,6,150,2,63,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6190476190476191,25947.507936507936,103157.0,0.3648414278679451,0.03444087500247406,0.01841370800320874,0.3934959989892377,ok,247107.0,247107.0,8539.166553381347,1539.549186037277,0.3643692019496736,1.8134789067724593,2.7739814323265337,0.9576,3.946240331029068,15000,3420.0,11580.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,11,6,150,2,69,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6521739130434783,27419.63768115942,108242.0,0.389249182627113,0.09178687499661464,0.020933250001689885,0.5062161239875422,ok,247107.0,247107.0,6087.5170890853815,1107.0073516528557,0.32353048360165804,2.0425787086126705,2.730689342863373,0.9764,4.409150311039289,15000,3305.0,11695.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,12,6,150,2,75,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.68,31071.48,123092.0,0.7195572623093671,0.105432500000461,0.019986041999800364,0.6316346659878036,ok,247107.0,247107.0,6694.396230697267,1200.1117335915112,0.3177691303102373,1.8976779839257383,2.7314586216245096,0.9682,4.36998442836453,15000,3348.0,11652.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,13,6,150,2,81,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.7037037037037037,34731.87654320987,112438.0,0.46505262184252943,0.10906341699956101,0.019969291999586858,0.7606673749869515,ok,247107.0,247107.0,6038.278374262767,1105.0677703475246,0.3176872456122122,2.091315906662377,2.761712346402867,0.9748,4.46789288350287,15000,3344.0,11656.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,14,6,150,2,87,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.7241379310344828,36300.02298850575,117519.0,0.5815573399942853,0.10143904100186774,0.01992491599958157,0.8820313319884008,ok,247107.0,247107.0,6222.881912876318,1135.74197807192,0.3199890823196863,2.0179061541381444,2.785413887729696,0.9704,4.518365554403859,15000,3373.0,11627.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,15,6,150,2,93,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6989247311827957,35995.903225806454,130417.0,0.9485581386719097,0.11486991600031615,0.022692083002766594,1.0195933309914835,ok,247107.0,247107.0,6028.844607732911,1096.1964005956152,0.32299923318440144,1.9974809945459648,2.793114103135782,0.9688,4.512379507140727,15000,3321.0,11679.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,1,16,6,150,2,99,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6565656565656566,33814.333333333336,0.0,0.6728207001439267,0.10062475000086124,0.022640999999566702,1.1428590809919115,ok,247107.0,247107.0,6040.817365114958,1083.8007138451633,0.33299734253572827,1.8644800076856984,2.7545697509160707,0.9678,4.326378275530659,15000,3383.0,11617.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,17,6,150,2,105,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6761904761904762,37787.8380952381,117758.0,0.4226740419422661,0.1908405419999326,0.02426512500096578,1.3579647479928099,ok,247107.0,247107.0,6036.901058137144,1059.4975684628873,0.34467734286880525,1.6812101364955305,2.682977031973787,0.9672,4.043137892310283,15000,3367.0,11633.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,18,6,150,2,111,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6936936936936937,39052.05405405405,136383.0,0.41870153183806896,0.10071212500042748,0.023770957999659004,1.4824478309928963,ok,247107.0,247107.0,5894.7691720366165,1037.5740786001963,0.3497735517769084,1.6776443930644873,2.7171720740302705,0.965,4.100678413830142,15000,3440.0,11560.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,19,6,150,2,117,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.7008547008547008,39990.8547008547,99183.0,0.8872780217267412,0.139375167000253,0.024514083997928537,1.6463370819910779,ok,247107.0,247107.0,5853.117134743518,1026.2115235500057,0.35532246571626525,1.6586777676547266,2.710189234771416,0.965,4.081143152975732,15000,3425.0,11575.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,20,6,150,2,123,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6991869918699187,40304.78861788618,104462.0,0.8473535276579507,0.12931095900057699,0.02527537499918253,1.8009234159908374,ok,247107.0,247107.0,5720.125685231619,997.286245350758,0.3556335734936529,1.6919030429600972,2.7530162712779944,0.9584,4.1004247696726015,15000,3353.0,11647.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,1,21,6,150,2,129,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6976744186046512,40816.96899224806,105396.0,0.938240430998292,0.10559762499906356,0.02628487499896437,1.9328059159888653,ok,247107.0,247107.0,5732.738200045001,982.894111933837,0.3649917971759585,1.548231703023015,2.737654287839955,0.9552,3.9741929865077066,15000,3395.0,11605.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,1,22,6,150,2,135,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.7111111111111111,42905.85925925926,154377.0,0.3850630709081528,0.2322494159998314,0.02783537499999511,2.192890706988692,ok,247107.0,247107.0,5572.192547154577,964.9627243321121,0.3578911885798619,1.5896182836302184,2.73377351215307,0.9578,4.064251158387333,15000,3398.0,11602.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,23,6,150,2,141,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.6808510638297872,41080.0780141844,0.0,0.9270776378627609,0.19506262499999139,0.030102332999376813,2.41805566498806,ok,247107.0,247107.0,5556.928771351982,961.8361139644325,0.35893217776582287,1.5838852769385736,2.7363235227222846,0.9582,4.079059486589774,15000,3378.0,11622.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,1,24,6,150,2,147,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.6938775510204082,43624.3537414966,111768.0,0.4177996757205841,0.20900350000010803,0.033101542001531925,2.6601607069897,ok,247107.0,247107.0,5579.432719486202,957.9289621750085,0.36268416980399076,1.4519487579714594,2.679786978649335,0.9572,3.8848946568417553,15000,3337.0,11663.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,25,6,150,2,150,3,163429.0,1043472,83678.0,0.33863063369309654,99.99595159749634,1.0,1.0,0.7,45481.46666666667,163429.0,0.26722046726303966,0.31337033300223993,0.0264702499989653,3.000001289990905,ok,247107.0,247107.0,5592.196458537614,966.277870983104,0.36299063862457337,1.447298492435422,2.715906909949942,0.9546,3.8864578518077515,15000,3303.0,11697.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,0,6,150,2,3,3,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.47049671902245843,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,1,6,150,2,9,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.1111111111111111,1954.3333333333333,17589.0,1.2055309120508098,6.012499943608418e-05,0.009188583000650397,0.00924870800008648,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3295.0,11705.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,2,6,150,2,15,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.26666666666666666,2291.266666666667,12567.0,0.5142898455388836,0.013372541998251108,0.01256170900160214,0.03518295899993973,ok,247107.0,247107.0,9066.237594572494,2726.044811007889,0.01000104752779914,2.4573184036543347,59.8723556773098,0.7156,1.3300905904962312,15000,3400.0,11600.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,3,6,150,2,21,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.38095238095238093,3253.0476190476193,11184.0,0.5658403155954704,0.016539707998163067,0.0112693750015751,0.0629920419996779,ok,247107.0,247107.0,7948.0120285134535,1375.8864857123356,0.07568891130218915,1.5656242556058306,3.0129684419986362,0.943,3.1835414585115394,15000,3314.0,11686.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,4,6,150,2,27,6,43008.0,880590,204099.0,0.8259539389818985,99.02343353047578,1.0,0.0,0.5185185185185185,8956.814814814816,43008.0,0.3141869906941946,0.01199083300161874,0.012193958998977905,0.08717683400027454,ok,247107.0,247107.0,7944.390447918009,1364.9939587184347,0.04321620022568381,1.9423319696825776,2.6306715792259876,0.9792,3.5969893074077133,15000,3292.0,11708.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,5,6,150,2,33,6,43008.0,880590,204099.0,0.8259539389818985,99.02343353047578,1.0,0.0,0.5151515151515151,11007.848484848484,42957.0,0.3925279609697047,0.025470874999882653,0.013071041001239792,0.12571875000139698,ok,247107.0,247107.0,7899.465494713446,1358.8747577894053,0.13995989325346858,1.917524585341256,2.6746467827264038,0.9814,4.197938278325168,15000,3367.0,11633.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,6,6,150,2,39,6,64592.0,1135636,182515.0,0.738607162079585,99.63942993247855,1.0,0.0,0.5897435897435898,15184.0,64592.0,0.35874829587901413,0.021193999997194624,0.015763584000524133,0.16267633399911574,ok,247107.0,247107.0,7246.39034312849,1249.8884632893835,0.18162877919166243,2.1695758025494385,3.0616649355095715,0.9718,3.9988671966922236,15000,3407.0,11593.0,6,0,,,False,,0.0
