method,family,run,iteration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,Acquisition Ablation,2,10,33,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.5151515151515151,23135.090909090908,138905.0,0.392953146712206,0.039082999999664025,0.012592875002155779,0.3441434590058634,ok,247107.0,247107.0,7047.204415270333,1235.1735988981357,0.10394791171591705,2.4057488004426806,2.985628675940902,0.9712,3.9458227980684826,15000,3254.0,11746.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,11,36,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.5555555555555556,27804.472222222223,90348.0,0.6083149433139089,0.04390512499958277,0.015134790999582037,0.4031833750050282,ok,247107.0,247107.0,6818.961275800871,1219.076455580575,0.11694230104256433,2.29048454586619,2.9425804057795344,0.9456,3.9697690903795437,15000,3270.0,11730.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,12,39,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.5897435897435898,30236.74358974359,106238.0,0.5596506230343979,0.06158129200048279,0.010897667001700029,0.47566233400721103,ok,247107.0,247107.0,6445.643320890681,1175.0217227957864,0.27604857590809784,1.6842415200637082,2.7940592020572383,0.946,3.6070854184576397,15000,3366.0,11634.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,13,42,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.5476190476190477,28076.97619047619,0.0,0.5135170315917486,0.030205208000552375,0.014359583001350984,0.5202271250091144,ok,247107.0,247107.0,6797.126280273858,1226.5041501784788,0.28114900202395304,1.671945361859037,2.8725194132487015,0.9396,3.4912620764544657,15000,3465.0,11535.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,14,45,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.5777777777777777,30201.844444444443,92293.0,0.43232880587185774,0.049214250000659376,0.014536999999108957,0.5839783750088827,ok,247107.0,247107.0,9444.667704847636,1337.2164453924477,0.23210601193434974,2.1503625290384805,2.8097927402530223,0.9774,4.412205686175561,15000,3371.0,11629.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,15,48,3,138905.0,775857,108202.0,0.43787509054781937,99.9871664001605,1.0,1.0,0.6041666666666666,31270.541666666668,90884.0,0.5261269294515297,0.07021516699751373,0.017754832999344217,0.6719483750057407,ok,247107.0,247107.0,6309.33305719636,1160.038755083721,0.21355321694124899,2.3107857390060285,2.8689122847432715,0.9766,4.487362356127154,15000,3381.0,11619.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,16,51,3,158559.0,871630,88548.0,0.35833869538297175,99.99483705753583,1.0,1.0,0.6274509803921569,36453.8431372549,158559.0,0.35854920082087904,0.09600541699910536,0.019472708001558203,0.7874265000064042,ok,247107.0,247107.0,5809.098174193487,1056.5635483649696,0.23457244433555755,2.1643369881585923,2.8310478479777914,0.9726,4.507924357846709,15000,3424.0,11576.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,17,54,3,158559.0,871630,88548.0,0.35833869538297175,99.99483705753583,1.0,1.0,0.5925925925925926,34428.62962962963,0.0,0.637461006650702,0.11321408399817301,0.01675041600174154,0.9173910000063188,ok,247107.0,247107.0,5946.488923761482,1077.0972904281914,0.232604889784541,2.1863151319035294,2.8487797921190854,0.97,4.558118280111067,15000,3314.0,11686.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,18,57,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.6140350877192983,38510.14035087719,217713.0,0.4235205156812936,0.10647583299942198,0.02512820799893234,1.0489950410046731,ok,247107.0,247107.0,6016.858664436135,1034.2559791433298,0.30221694996062526,1.8559575601798242,2.7086265388029767,0.982,4.598862191256579,15000,3369.0,11631.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,19,60,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.6166666666666667,39532.3,89064.0,0.26846166653011766,0.13210912499926053,0.017892500000016298,1.19899666600395,ok,247107.0,247107.0,6338.9330002876795,1167.62500234682,0.32261110970431955,1.8071902694010886,2.7502703460903657,0.9632,4.325160010428166,15000,3312.0,11688.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,20,63,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5873015873015873,37649.80952380953,0.0,1.2328219030814955,0.10461083300106111,0.024351041996851563,1.3279585410018626,ok,247107.0,247107.0,5923.615954254943,1007.7541043416315,0.2802089733401435,1.8605887732028858,2.7466968023847156,0.9764,4.743372294777583,15000,3339.0,11661.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,21,66,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.6060606060606061,37825.742424242424,47761.0,0.21751804357260204,0.0806633749998582,0.026921124997898005,1.4355430409996188,ok,247107.0,247107.0,5926.934502827307,991.365857968511,0.30015184638803527,1.6912138724762746,2.690396410313961,0.9746,4.562643026699795,15000,3324.0,11676.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,22,69,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5797101449275363,36181.14492753623,0.0,0.5852691967233549,0.14013320899903192,0.02412199999889708,1.5997982499975478,ok,247107.0,247107.0,5886.444204495006,973.7576717061728,0.30358419805616516,1.7058823947540513,2.7016454125720384,0.9736,4.610642110480605,15000,3430.0,11570.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,23,72,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5555555555555556,34673.59722222222,0.0,0.7486517743022748,0.0928996249967895,0.018285624999407446,1.7109834999937448,ok,247107.0,247107.0,5910.771869104514,973.3035536796406,0.3148450661329831,1.6092777862541512,2.6644396972554385,0.9742,4.442145668435714,15000,3359.0,11641.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,24,75,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5466666666666666,33822.253333333334,40170.0,1.007375562724144,0.07732837500225287,0.01922629199907533,1.807538166995073,ok,247107.0,247107.0,5904.425499855205,970.564463151358,0.3169363083021094,1.5541646694035378,2.632984915988224,0.9728,4.268149434909275,15000,3386.0,11614.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,25,78,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5641025641025641,35716.97435897436,143485.0,0.6449165491106013,0.18190024999785237,0.019329540999024175,2.0087679579919495,ok,247107.0,247107.0,5684.108762912607,911.8101494686391,0.3357320082567462,1.4092381476221172,2.5811480485775005,0.9684,4.08020912747264,15000,3347.0,11653.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,26,81,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5432098765432098,34394.12345679013,0.0,0.6527538681398174,0.15887162500075647,0.01706616600131383,2.18470574899402,ok,247107.0,247107.0,5666.071823503215,915.9483488938782,0.338045562265724,1.4122291232901567,2.5935915795081854,0.9684,4.104111517214345,15000,3359.0,11641.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,27,84,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5357142857142857,33905.92857142857,62174.0,0.8468009478867983,0.15679879199888092,0.030973042001278372,2.372477582994179,ok,247107.0,247107.0,5662.000603669209,914.2565307366682,0.3404777552126509,1.360529664940522,2.560497120309187,0.9686,3.9609336738956524,15000,3330.0,11670.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,28,87,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5517241379310345,35127.471264367814,103662.0,0.3059519997444569,0.344070749997627,0.03320199999870965,2.7497503329905157,ok,247107.0,247107.0,5762.966796379879,930.9425479419775,0.34323463360057754,1.2960162125666903,2.537118925931868,0.9652,3.849585164873309,15000,3335.0,11665.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,29,90,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5444444444444444,35189.811111111114,110993.0,1.128233305177042,0.7536679170007119,0.024135457999364007,3.5275537079905916,ok,247107.0,247107.0,5686.175287697858,921.4208137408305,0.34335234070569376,1.2919994925158718,2.5465529815436616,0.965,3.8371191265990214,15000,3437.0,11563.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,30,93,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5376344086021505,35352.15053763441,120667.0,1.3173322302351107,0.5878733749996172,0.035700790998816956,4.151127873989026,ok,247107.0,247107.0,5674.998039245905,920.6762246614056,0.3464073006249728,1.2558541423638108,2.5293206327772566,0.963,3.7512965440088832,15000,3297.0,11703.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,31,96,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5208333333333334,34247.395833333336,0.0,0.48438610967767765,0.6989906250018976,0.057431083001574734,4.907549581992498,ok,247107.0,247107.0,5684.937220891393,922.3762181640891,0.3488575984421446,1.2305542835974799,2.516876812390654,0.9624,3.6622579777644626,15000,3326.0,11674.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,32,99,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5353535353535354,36200.68686868687,144223.0,0.46113797368827975,0.21403279100195505,0.03573875000074622,5.157321122995199,ok,247107.0,247107.0,5741.983258616425,945.116973041785,0.35403338202727763,1.277096545303649,2.522357980166566,0.9674,3.8992523589633987,15000,3336.0,11664.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,33,102,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5490196078431373,37026.91176470588,96824.0,0.5749027541140719,0.13185279199751676,0.027397750000091037,5.316571664992807,ok,247107.0,247107.0,5343.350275130148,868.2248843428481,0.34215205204404636,1.2265590378729074,2.5118981758879078,0.9632,3.6588785518886717,15000,3391.0,11609.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,34,105,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5428571428571428,37025.04761904762,110885.0,1.309076420489972,0.15155145799872116,0.02936283300005016,5.4974859559915785,ok,247107.0,247107.0,5308.6509059196605,858.3929920386798,0.3529843959237841,1.2040384394991412,2.51467202439673,0.96,3.6063290304566644,15000,3373.0,11627.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,35,108,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5555555555555556,38555.5,136564.0,0.23677332114438335,0.14380212499963818,0.027153125000040745,5.6684412059912574,ok,247107.0,247107.0,5312.362079204847,858.8973950045265,0.35432550289987347,1.1781495439812373,2.4998187235292235,0.9594,3.5360732058393625,15000,3357.0,11643.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,36,111,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5405405405405406,37513.45945945946,0.0,0.49947975853621474,0.13081733299986809,0.035082750000583474,5.834341288991709,ok,247107.0,247107.0,5252.48217904013,855.9602740898192,0.35312635964122085,1.184879068887344,2.4979618983269183,0.9594,3.581153644714451,15000,3489.0,11511.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,37,114,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5526315789473685,38941.84210526316,109654.0,0.5587986551805417,0.1607877919996099,0.02838579099989147,6.02351487199121,ok,247107.0,247107.0,5263.636622485356,856.1322001698173,0.356642470192225,1.124556459773619,2.4585623084366524,0.9598,3.450167514557972,15000,3384.0,11616.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,38,117,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5470085470085471,39308.794871794875,159759.0,0.9252820357952921,0.26848233400232857,0.027442333001090446,6.319439538994629,ok,247107.0,247107.0,5265.551761108908,857.0624513762821,0.35732164305170483,1.1280030866654251,2.470069616052812,0.9594,3.4614637856623114,15000,3253.0,11747.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,39,120,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.55,39493.425,87254.0,0.7133367471733932,0.17346954199820175,0.04304958400098258,6.535958664993814,ok,247107.0,247107.0,5250.488613277495,854.4205293857526,0.35951045650986374,1.1155904344802265,2.462065821002696,0.959,3.4173057374303615,15000,3345.0,11655.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,40,123,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5609756097560976,40818.19512195122,101948.0,0.20471009323051706,0.227772415997606,0.02945075000025099,6.793181830991671,ok,247107.0,247107.0,5245.990232037705,853.7005915246125,0.3656317087300342,1.0843922214995085,2.444621418553438,0.9578,3.3134656051047626,15000,3410.0,11590.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,41,126,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5634920634920635,41632.81746031746,115179.0,0.7051783596593899,0.31383295900013763,0.02827199999956065,7.135286789991369,ok,247107.0,247107.0,5236.931047971774,851.9544137713518,0.3663314269952148,1.088524264459294,2.4546604884973062,0.9566,3.315978518847122,15000,3334.0,11666.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,42,129,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5581395348837209,41593.06976744186,119771.0,0.873281440291881,0.25764137499936623,0.039217249999637716,7.432145414990373,ok,247107.0,247107.0,5235.906368775472,851.4427658966287,0.3698063142269819,1.0661189297679157,2.4422357983736815,0.9562,3.2619045398796165,15000,3403.0,11597.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,43,132,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.553030303030303,41313.931818181816,87933.0,0.9648005779577963,0.32617345900143846,0.03794550000020536,7.796264373992017,ok,247107.0,247107.0,5233.462401188054,851.297510289881,0.37146364841006163,1.0622566573849284,2.437209656641798,0.9552,3.206404798914156,15000,3385.0,11615.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,44,135,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.562962962962963,42255.91111111111,109890.0,0.6342732055810272,0.24829612499888754,0.03736666699842317,8.081927165989327,ok,247107.0,247107.0,5237.20840075508,854.7417726400735,0.3734308845254439,1.048943407887956,2.431147119039703,0.9534,3.1311944545648576,15000,3340.0,11660.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,45,138,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5507246376811594,41337.30434782609,0.0,0.5729088263820343,0.150607667001168,0.03447720799886156,8.267012040989357,ok,247107.0,247107.0,5201.484761007002,849.4125863203133,0.37356740478151146,1.0525319435802498,2.4440229456642544,0.9524,3.1188728475340484,15000,3317.0,11683.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,46,141,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5602836879432624,43170.936170212764,160514.0,0.1743203240021752,0.19223095800043666,0.04821287500089966,8.507455873990693,ok,247107.0,247107.0,5211.680116186879,850.6761257577025,0.37346892721786257,1.0330591689402535,2.42968650464957,0.9522,3.0689674771362423,15000,3306.0,11694.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,47,144,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5694444444444444,44753.868055555555,155155.0,0.34322067295339026,0.16156875000160653,0.0386512090008182,8.707675832993118,ok,247107.0,247107.0,5211.171145509917,850.6761273907222,0.3733645649022635,1.039354363951174,2.4377000303188043,0.9524,3.0939936065550078,15000,3380.0,11620.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,48,147,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5782312925170068,45399.925170068025,82455.0,0.22212381608192452,0.46757037499992293,0.03689354200105299,9.212139749994094,ok,247107.0,247107.0,5159.4224473144795,842.0162907945024,0.37538742293664407,1.0441650297987795,2.4429462310235546,0.9524,3.099543957496801,15000,3422.0,11578.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,49,150,3,217713.0,776383,29394.0,0.1189525185445981,99.9994263397262,1.0,1.0,0.5666666666666667,44491.926666666666,0.0,0.47494001396230784,0.3210527919982269,0.04580374999932246,9.578996291991643,ok,247107.0,247107.0,5118.499436754973,838.4595517150972,0.3806549233338286,1.0490854201864428,2.4485549973472835,0.9514,3.070930218000672,15000,3340.0,11660.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,0,3,3,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0055793833043412,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,1,6,3,11690.0,1976539,235417.0,0.9526925582844679,96.77383296192929,0.0,0.0,0.16666666666666666,1948.3333333333333,11690.0,1.1473314541316542,8.545899981982075e-05,0.007103583000571234,0.007189042000391055,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3394.0,11606.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,3,2,9,3,51892.0,688635,195215.0,0.7900019020100604,99.37615264739298,1.0,0.0,0.4444444444444444,7806.777777777777,51892.0,0.23683541068436476,0.01775462499790592,0.0065041670022765175,0.031447834000573494,ok,247107.0,247107.0,8027.927643959557,2290.0696243211705,0.31189295945494283,1.9435727019423303,26.913883811232377,0.6644,0.6986915894354463,15000,3335.0,11665.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,3,12,3,51892.0,688635,195215.0,0.7900019020100604,99.37615264739298,1.0,0.0,0.5,8591.083333333334,27615.0,0.4603727732857026,0.038724999998521525,0.006830124999396503,0.07700295899849152,ok,247107.0,247107.0,9167.995762691498,2618.7770778811305,0.2930370404257205,1.9513348381008033,3.798008851800922,0.7946,2.1137317662242996,15000,3276.0,11724.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,4,15,3,51892.0,688635,195215.0,0.7900019020100604,99.37615264739298,1.0,0.0,0.4666666666666667,6971.933333333333,1486.0,0.38964208838751974,0.03239350000148988,0.01444883300064248,0.12384529200062389,ok,247107.0,247107.0,9038.16606875894,2236.109529949826,0.0241338001431838,2.9839330204964867,6.735789338113211,0.9104,3.729820798345852,15000,3357.0,11643.0,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,3,5,18,3,84848.0,775841,162259.0,0.6566345753054345,99.80962674056723,1.0,0.0,0.5555555555555556,13472.611111111111,84848.0,0.7719196127356805,0.0482224999977916,0.016201583999645663,0.18826937599806115,ok,247107.0,247107.0,7689.929563622885,1446.1068130876065,0.08605651351745704,2.4788025615900637,2.852603998563159,0.9964,4.352121895504169,15000,3310.0,11690.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,6,21,3,135005.0,775817,112102.0,0.4536577272193827,99.98457673378164,1.0,1.0,0.6190476190476191,25066.14285714286,135005.0,0.4933420676747913,0.03709041699767113,0.009776457998668775,0.23513625099440105,ok,247107.0,247107.0,7504.686777439864,1514.1714200572662,0.056446511958740966,3.0049044700456795,3.035686780634385,0.9934,4.807407966749389,15000,3445.0,11555.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,7,24,3,135005.0,775817,112102.0,0.4536577272193827,99.98457673378164,1.0,1.0,0.6666666666666666,31737.708333333332,113974.0,0.4065651978861367,0.04539195799952722,0.011050249999243533,0.2915784589931718,ok,247107.0,247107.0,8014.486123539024,1600.6650580590774,0.3727129017649055,2.4729179024600874,2.9028119534474595,0.9754,4.83281975560647,15000,3323.0,11677.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,8,27,3,135005.0,775817,112102.0,0.4536577272193827,99.98457673378164,1.0,1.0,0.6666666666666666,35458.03703703704,107214.0,0.48567762274370274,0.030447500001173466,0.01586962500005029,0.33789558399439557,ok,247107.0,247107.0,14638.782053846488,2626.609309276559,0.11077540015682492,3.9680085878210374,3.381305033078359,0.9888,5.270180295844803,15000,3432.0,11568.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,9,30,3,135005.0,775817,112102.0,0.4536577272193827,99.98457673378164,1.0,1.0,0.7,35416.96666666667,45300.0,0.3659034978318463,0.053644250001525506,0.01864854200175614,0.4101883759976772,ok,247107.0,247107.0,6141.050297795684,1315.5427472292274,0.3966578644259332,2.123037821918763,2.8306668923736975,0.9678,4.92444276693251,15000,3356.0,11644.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,10,33,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.7272727272727273,42896.93939393939,186637.0,0.4936215829229078,0.07108733399945777,0.012519750001956709,0.4937954599990917,ok,247107.0,247107.0,5687.493520082638,1153.583352329524,0.3606914123717552,2.229169139766785,2.858876604876887,0.9728,4.899936891355184,15000,3318.0,11682.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,11,36,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.6666666666666666,39322.194444444445,0.0,0.5947715314541462,0.06694333300038124,0.016232709000178147,0.5769715019996511,ok,247107.0,247107.0,5848.345395993063,1139.799839814434,0.4043323387072316,1.9489272689509205,2.823774474972335,0.9622,5.004669913896764,15000,3350.0,11650.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,12,39,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.6923076923076923,42630.179487179485,102282.0,0.22715127494706955,0.12051558299936005,0.010102000000188127,0.7075890849991993,ok,247107.0,247107.0,5911.424755278758,1130.1675484280727,0.3759371352784851,1.8472073399549314,2.777831236959033,0.9668,4.780249328140266,15000,3380.0,11620.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,13,42,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.7142857142857143,42700.26190476191,83600.0,0.44790940743758106,0.04360179200011771,0.021424540998850716,0.7726154179981677,ok,247107.0,247107.0,5949.325492943291,1141.4194298412892,0.3800243626278163,1.8062461924255215,2.8016868231073584,0.9654,5.0361164018643585,15000,3349.0,11651.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,14,45,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.6666666666666666,39853.57777777778,0.0,0.6637940651695805,0.09771541699956288,0.02081595900017419,0.8911467939979048,ok,247107.0,247107.0,5456.20663351397,1086.867508768208,0.3792855972276849,2.0017805707041103,2.8289192535641736,0.9624,4.804336421300778,15000,3355.0,11645.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,15,48,3,186637.0,776636,60470.0,0.24471180500754733,99.99768896861127,1.0,1.0,0.6875,39860.916666666664,90993.0,0.924092002155394,0.11539195799923618,0.01746954100235598,1.024008292999497,ok,247107.0,247107.0,5431.416078173807,1051.8969743604368,0.3969282832033921,1.7532391461002335,2.7451645037530485,0.9606,4.465811587306512,15000,3360.0,11640.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,16,51,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.7058823529411765,46210.56862745098,220293.0,0.3135261842599914,0.09259679099704954,0.027356917002180126,1.1439620009987266,ok,247107.0,247107.0,5752.758376688692,1063.0929381607732,0.413125486071795,1.5294661955745377,2.7171722425494553,0.9596,4.5574694808951035,15000,3289.0,11711.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,17,54,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.6666666666666666,43643.31481481482,0.0,0.6834764547262376,0.17710704199998872,0.01519029200062505,1.3362593349993404,ok,247107.0,247107.0,5806.227654169623,1071.9133914225076,0.412929317981664,1.5461889346803008,2.729483266416,0.9602,4.6292245944821975,15000,3302.0,11698.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,18,57,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.631578947368421,41346.29824561404,0.0,0.23231983395756695,0.10033425000074203,0.012850374998379266,1.4494439599984617,ok,247107.0,247107.0,5758.041016325733,1068.3495012250562,0.4150592756414853,1.4628083149938689,2.6918367817974076,0.9524,4.229028157102384,15000,3306.0,11694.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,19,60,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.6,39278.98333333333,0.0,0.6730509395009135,0.07553866600210313,0.02064441700349562,1.5456270430040604,ok,247107.0,247107.0,6303.52182469428,1157.2294297408507,0.3948810450316104,1.375344081011426,2.6753959142535853,0.942,4.164311729496441,15000,3380.0,11620.0,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,20,63,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.6190476190476191,41326.23809523809,112857.0,0.0951966644560312,0.10004495799876167,0.020349166999949375,1.6660211680027714,ok,247107.0,247107.0,6287.54775695716,1154.8515747722909,0.40000667889810565,1.305980981268721,2.62878985091423,0.9412,3.884737466094317,15000,3466.0,11534.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,21,66,3,220293.0,775859,26814.0,0.10851169736187158,99.99963941354218,1.0,1.0,0.5909090909090909,39447.77272727273,0.0,0.5211172387589903,0.10213362500144285,0.015522583002166357,1.7836773760063807,ok,247107.0,247107.0,6328.800114099789,1163.3448144658578,0.39653690339980635,1.3193984800309484,2.6448839384659024,0.9404,3.878387576235755,15000,3359.0,11641.0,2,1,,,False,,0.3333333333333333
