split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
12,random,Random,0,40,0,40,35,20,1.0,4,0.2,1.3392621105759315,0.5533899107048486,11.953828499481324,3.051851086689045,-1.2770373931876378,0
12,random,Random,1,40,5,45,30,20,1.0,5,0.25,1.6076562051429655,0.3218539702749128,11.953828499481324,3.52832307542704,-1.5245913210773705,0
12,random,Random,2,40,10,50,25,20,1.0,4,0.2,1.1824472035797144,0.3405554065125864,8.100464891029363,2.451418996049242,-1.1146143469160603,0
12,random,Random,3,40,15,55,20,20,1.0,5,0.25,1.1452052156253625,0.2685667605128472,8.100464891029363,2.3984484342237717,-1.049376350857838,0
12,random,Random,4,40,20,60,15,20,1.0,4,0.2,1.1473925075684837,0.2563647731195706,8.100464891029363,2.4190096653720405,-1.028164463369705,0
12,random,Random,5,40,25,65,10,20,1.0,5,0.25,1.032587872948072,0.10689842469556776,8.100464891029363,2.349972506693377,-0.9261745936040959,0
12,random,Random,6,40,30,70,5,20,1.0,4,0.2,0.9854066141865822,0.09042861391860502,8.100464891029363,2.3081611575548524,-0.9042745914615065,0
12,random,Random,7,40,35,75,0,20,1.0,3,0.15,0.7546224351263234,0.15543678802225536,8.100464891029363,1.9071846841346396,-0.4480994818484028,0
12,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,4,0.2,1.3392621105759315,0.5533899107048486,11.953828499481324,3.051851086689045,-1.2770373931876378,0
12,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,4,0.2,1.2391837976084326,0.4151687468672933,11.953828499481324,3.028892982283592,-1.1678708950090466,0
12,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,4,0.2,1.2116319293148279,0.24176141858724254,11.953828499481324,3.032850129142114,-1.141101539523697,0
12,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,4,0.2,1.0652849227681709,0.25339464979790627,8.100464891029363,2.3269012791655004,-0.9712394724295812,0
12,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,4,0.2,1.043276363045804,0.2729659387726828,8.100464891029363,2.320560112119818,-0.9254949153366127,0
12,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,4,0.2,1.0056692470320292,0.12010331599653767,8.100464891029363,2.315005229700427,-0.9033640650181628,0
12,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,4,0.2,1.01260609366716,0.14547708082586208,8.100464891029363,2.3179725407633063,-0.8821132823903597,0
12,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,3,0.15,0.7546224351263234,0.15543678802225536,8.100464891029363,1.9071846841346396,-0.4480994818484028,0
12,gp_m52_ei,GP M52 + EI,0,40,0,40,35,20,1.0,4,0.2,1.3392621105759315,0.5533899107048486,11.953828499481324,3.051851086689045,-1.2770373931876378,0
12,gp_m52_ei,GP M52 + EI,1,40,5,45,30,20,1.0,4,0.2,1.2957685956893545,0.42829273028783454,11.953828499481324,3.042190587765519,-1.2344300214084736,0
12,gp_m52_ei,GP M52 + EI,2,40,10,50,25,20,1.0,4,0.2,1.202983543284708,0.22047164211843562,11.953828499481324,3.031163205966645,-1.082426705455104,0
12,gp_m52_ei,GP M52 + EI,3,40,15,55,20,20,1.0,4,0.2,0.5019281044544808,0.24681165584937315,2.8009053983750913,0.8470044885923618,-0.20866763876604422,0
12,gp_m52_ei,GP M52 + EI,4,40,20,60,15,20,1.0,4,0.2,0.7002817679082851,0.2370484179428889,5.8805329864007,1.4870836013397468,-0.5766044670984043,0
12,gp_m52_ei,GP M52 + EI,5,40,25,65,10,20,1.0,4,0.2,0.8184529081333283,0.1738289394727781,8.100464891029363,1.9655271547197959,-0.5015561604000875,0
12,gp_m52_ei,GP M52 + EI,6,40,30,70,5,20,1.0,3,0.15,0.4355692935288216,0.13509111407069962,2.29642088182508,0.8005019558058719,-0.11695238396095445,0
12,gp_m52_ei,GP M52 + EI,7,40,35,75,0,20,1.0,3,0.15,0.7546224351263234,0.15543678802225536,8.100464891029363,1.9071846841346396,-0.4480994818484028,0
12,pi_random_exploration,GP M52 PI + Random Exploration,0,40,0,40,35,20,1.0,4,0.2,1.3392621105759315,0.5533899107048486,11.953828499481324,3.051851086689045,-1.2770373931876378,0
