split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
13,gp_m52_ei,GP M52 + EI,6,40,30,70,5,20,1.0,9,0.45,1.6868657144990422,0.266231756297155,10.647422899928179,3.2952980325319055,-1.4119885757333308,0
13,gp_m52_ei,GP M52 + EI,7,40,35,75,0,20,1.0,8,0.4,1.7467207380439056,0.2458711646192855,10.647422899928179,3.3610253276193673,-1.2824762764937414,0
13,pi_random_exploration,GP M52 PI + Random Exploration,0,40,0,40,35,20,1.0,8,0.4,1.8810124501768928,0.30215961270226277,10.647422899928179,3.5439472270678354,-1.8664034671520355,0
13,pi_random_exploration,GP M52 PI + Random Exploration,1,40,5,45,30,20,1.0,7,0.35,1.8619569341636946,0.32169830612410966,10.647422899928179,3.5197205580215134,-1.801043658978741,0
13,pi_random_exploration,GP M52 PI + Random Exploration,2,40,10,50,25,20,1.0,4,0.2,1.5068261878437688,0.3498329547166241,10.647422899928179,3.234545464262426,-1.2047627914672767,0
13,pi_random_exploration,GP M52 PI + Random Exploration,3,40,15,55,20,20,1.0,5,0.25,1.555355677647934,0.33271955849984547,10.647422899928179,3.261051913130592,-1.1651535235315946,0
13,pi_random_exploration,GP M52 PI + Random Exploration,4,40,20,60,15,20,1.0,9,0.45,1.791969667648668,0.36748918424710375,10.647422899928179,3.3397678114372273,-1.5254513021173524,0
13,pi_random_exploration,GP M52 PI + Random Exploration,5,40,25,65,10,20,1.0,8,0.4,1.740125561853538,0.26338355095492805,10.647422899928179,3.325974037252774,-1.4936040806326427,0
13,pi_random_exploration,GP M52 PI + Random Exploration,6,40,30,70,5,20,1.0,8,0.4,1.724492142881966,0.202367823490321,10.647422899928179,3.32374576057729,-1.4134347836391752,0
13,pi_random_exploration,GP M52 PI + Random Exploration,7,40,35,75,0,20,1.0,8,0.4,1.7467207380439056,0.2458711646192855,10.647422899928179,3.3610253276193673,-1.2824762764937414,0
13,pi_uncertainty,PI + Uncertainty,0,40,0,40,35,20,1.0,8,0.4,1.8810124501768928,0.30215961270226277,10.647422899928179,3.5439472270678354,-1.8664034671520355,0
13,pi_uncertainty,PI + Uncertainty,1,40,5,45,30,20,1.0,9,0.45,1.9491896980971533,0.3059498840534678,10.647422899928179,3.5521212566198157,-1.9003508356495444,0
13,pi_uncertainty,PI + Uncertainty,2,40,10,50,25,20,1.0,8,0.4,1.8911818829285856,0.3412677822533938,10.647422899928179,3.5299247657729347,-1.8055732465681757,0
13,pi_uncertainty,PI + Uncertainty,3,40,15,55,20,20,1.0,9,0.45,2.0035393811106084,0.36199881605201334,10.647422899928179,3.581070231364934,-1.913100936988522,0
13,pi_uncertainty,PI + Uncertainty,4,40,20,60,15,20,1.0,9,0.45,1.9226907919617566,0.2821028155894645,10.647422899928179,3.5428993569095826,-1.8515853438387713,0
13,pi_uncertainty,PI + Uncertainty,5,40,25,65,10,20,1.0,8,0.4,1.9033340747065512,0.1970661975326804,10.647422899928179,3.5468962364128913,-1.8473403031781666,0
13,pi_uncertainty,PI + Uncertainty,6,40,30,70,5,20,1.0,9,0.45,1.7358431433759747,0.1783078056126426,10.647422899928179,3.3301542166525113,-1.397827131001166,0
13,pi_uncertainty,PI + Uncertainty,7,40,35,75,0,20,1.0,8,0.4,1.7467207380439056,0.2458711646192855,10.647422899928179,3.3610253276193673,-1.2824762764937414,0
13,imperfection_aware,Imperfection-aware,0,40,0,40,35,20,1.0,8,0.4,1.8810124501768928,0.30215961270226277,10.647422899928179,3.5439472270678354,-1.8664034671520355,0
13,imperfection_aware,Imperfection-aware,1,40,5,45,30,20,1.0,8,0.4,1.8689632367000797,0.2836347110064752,10.647422899928179,3.524059508527035,-1.8099386179069974,0
13,imperfection_aware,Imperfection-aware,2,40,10,50,25,20,1.0,6,0.3,1.7672249035142034,0.2905661393605161,10.647422899928179,3.487745354174534,-1.691815186200257,0
13,imperfection_aware,Imperfection-aware,3,40,15,55,20,20,1.0,8,0.4,1.9061945357046053,0.29523072186659594,10.647422899928179,3.539200809257143,-1.8226122721317786,0
13,imperfection_aware,Imperfection-aware,4,40,20,60,15,20,1.0,9,0.45,1.9149758184930434,0.2622137140766858,10.647422899928179,3.540100553597419,-1.8423920468219337,0
13,imperfection_aware,Imperfection-aware,5,40,25,65,10,20,1.0,9,0.45,1.6987208046511757,0.2746059301875938,10.647422899928179,3.295910703389425,-1.3694044710830806,0
13,imperfection_aware,Imperfection-aware,6,40,30,70,5,20,1.0,8,0.4,1.6751137794175754,0.26480610471166965,10.647422899928179,3.312575288235438,-1.253923292118677,1
13,imperfection_aware,Imperfection-aware,7,40,35,75,0,20,1.0,8,0.4,1.7467207380439056,0.2458711646192855,10.647422899928179,3.3610253276193673,-1.2824762764937414,2
