split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
9,random,Random,0,40,0,40,35,20,1.0,10,0.5,2.4781719715260673,1.0736832485875754,11.317324120829042,4.16958765356431,-2.2111849128668446,0
9,random,Random,1,40,5,45,30,20,1.0,10,0.5,1.967621895402408,0.9578501013245475,8.423761246623686,3.34531024870451,-1.702193202215625,0
9,random,Random,2,40,10,50,25,20,1.0,10,0.5,1.880266341407013,0.8228631672630291,8.423761246623686,3.3069845998463796,-1.564016035623703,0
9,random,Random,3,40,15,55,20,20,1.0,9,0.45,1.4399634867742948,0.24610038384342126,8.423761246623686,2.7331938395754425,-1.044881767180811,0
9,random,Random,4,40,20,60,15,20,1.0,9,0.45,1.4255119126562403,0.35194755658494437,8.423761246623686,2.730367345156736,-1.0243988511661757,0
9,random,Random,5,40,25,65,10,20,1.0,10,0.5,1.8816735411868926,0.8951437281400185,8.423761246623686,3.29828939793278,-1.5474347590043056,0
9,random,Random,6,40,30,70,5,20,1.0,10,0.5,1.8408600934727626,0.8224493909848922,8.423761246623686,3.278016586602426,-1.4800668632761014,0
9,random,Random,7,40,35,75,0,20,1.0,10,0.5,1.7601058822089848,0.6717687088543203,8.423761246623686,3.248628319989062,-1.3948580575280949,0
9,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,10,0.5,2.4781719715260673,1.0736832485875754,11.317324120829042,4.16958765356431,-2.2111849128668446,0
9,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,9,0.45,2.795421897247336,0.6064155413567263,11.317324120829042,4.774046940068378,-2.583673568538951,0
9,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,9,0.45,1.8792996370612571,0.5828556981048076,8.423761246623686,3.310170475938854,-1.602828107797339,0
9,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,10,0.5,1.9252930144619793,0.6868057442734394,8.423761246623686,3.340849524833118,-1.6628236073150497,0
9,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,9,0.45,1.842131574244334,0.403469449037237,8.423761246623686,3.3032029390810744,-1.559511209804608,0
9,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,9,0.45,1.8829273436104075,0.4699047752545358,8.423761246623686,3.3286514132762504,-1.5795033818970576,0
9,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,9,0.45,1.7680676698045865,0.5436758223552616,8.423761246623686,3.250984891209914,-1.416710883792859,0
9,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,10,0.5,1.7601058822089848,0.6717687088543203,8.423761246623686,3.248628319989062,-1.3948580575280949,0
9,gp_m52_ei,GP M52 + EI,0,40,0,40,35,20,1.0,10,0.5,2.4781719715260673,1.0736832485875754,11.317324120829042,4.16958765356431,-2.2111849128668446,0
9,gp_m52_ei,GP M52 + EI,1,40,5,45,30,20,1.0,10,0.5,2.815145224683156,0.8796648807726526,11.317324120829042,4.765175035303544,-2.5862610067046745,0
9,gp_m52_ei,GP M52 + EI,2,40,10,50,25,20,1.0,9,0.45,2.749277938967569,0.6661481117201018,11.317324120829042,4.760915653715547,-2.5230490331868705,0
9,gp_m52_ei,GP M52 + EI,3,40,15,55,20,20,1.0,9,0.45,1.827532345962446,0.6211004618934703,8.423761246623686,3.287570367215704,-1.543666124772313,0
9,gp_m52_ei,GP M52 + EI,4,40,20,60,15,20,1.0,9,0.45,1.811548002337154,0.37758913018167206,8.423761246623686,3.2881717681235823,-1.5325504119362463,0
9,gp_m52_ei,GP M52 + EI,5,40,25,65,10,20,1.0,9,0.45,1.858639042762792,0.6251946995611846,8.423761246623686,3.3020699248373853,-1.5674040238857176,0
9,gp_m52_ei,GP M52 + EI,6,40,30,70,5,20,1.0,10,0.5,1.8123613497275268,0.6338386835077481,8.423761246623686,3.2714177794057777,-1.4781133951705185,0
9,gp_m52_ei,GP M52 + EI,7,40,35,75,0,20,1.0,10,0.5,1.7601058822089848,0.6717687088543203,8.423761246623686,3.248628319989062,-1.3948580575280949,0
9,pi_random_exploration,GP M52 PI + Random Exploration,0,40,0,40,35,20,1.0,10,0.5,2.4781719715260673,1.0736832485875754,11.317324120829042,4.16958765356431,-2.2111849128668446,0
9,pi_random_exploration,GP M52 PI + Random Exploration,1,40,5,45,30,20,1.0,10,0.5,2.3688624147582313,0.6944523635304432,11.317324120829042,4.154470303909339,-2.1452310810260853,0
9,pi_random_exploration,GP M52 PI + Random Exploration,2,40,10,50,25,20,1.0,10,0.5,2.3327819802244782,0.7139348026929002,11.317324120829042,4.139071063085692,-2.0353397216538753,0
