split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
0,random,Random,0,40,0,40,35,20,1.0,8,0.4,2.7570340182322104,0.5819625602720491,10.793454842740767,4.575857418947553,-1.530093414037874,0
0,random,Random,1,40,5,45,30,20,1.0,10,0.5,4.0313996449166885,1.2716854719242896,10.856476588192956,5.913948218901584,-2.1059134470752316,0
0,random,Random,2,40,10,50,25,20,1.0,10,0.5,3.4294389049398264,1.22250087381871,10.856476588192956,5.276666805301824,-1.252217489228666,0
0,random,Random,3,40,15,55,20,20,1.0,9,0.45,3.411676223060353,0.41305567530997234,10.856476588192956,5.4633619270752565,-2.02036730304803,0
0,random,Random,4,40,20,60,15,20,1.0,9,0.45,3.430812482335631,0.47856915536511213,10.856476588192956,5.467212103402631,-2.0462096755764945,0
0,random,Random,5,40,25,65,10,20,1.0,9,0.45,3.431500653803289,0.5803764377512595,10.856476588192956,5.464999675422287,-2.0798452504629825,0
0,random,Random,6,40,30,70,5,20,1.0,9,0.45,3.185009219857478,0.5372159519296735,10.856476588192956,5.243980596489791,-3.0125391043694725,0
0,random,Random,7,40,35,75,0,20,1.0,9,0.45,3.019885038594489,0.6848348756712168,10.856476588192956,5.0870604882403745,-2.6260692272100212,0
0,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,8,0.4,2.7570340182322104,0.5819625602720491,10.793454842740767,4.575857418947553,-1.530093414037874,0
0,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,8,0.4,2.651334542550449,0.5128520014691293,10.793454842740767,4.508625891038607,-1.4869778181392228,0
0,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,7,0.35,2.2167870816402666,0.5325876762242991,10.793454842740767,4.033193478816129,-1.9660299163524289,0
0,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,7,0.35,2.1978275261469973,0.5091937173048233,10.793454842740767,4.030956198010536,-1.939794587716463,0
0,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,7,0.35,2.215643948533826,0.5185963208044617,10.793454842740767,4.034950866849395,-1.9259327392382186,0
0,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,10,0.5,3.600093869894863,1.183986534169212,10.856476588192956,5.431038799158505,-1.6666147317961557,0
0,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,9,0.45,2.8068669581048726,0.6396943527957006,10.856476588192956,4.724545148397495,-2.595798921115404,0
0,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,9,0.45,3.019885038594489,0.6848348756712168,10.856476588192956,5.0870604882403745,-2.6260692272100212,0
0,gp_m52_ei,GP M52 + EI,0,40,0,40,35,20,1.0,8,0.4,2.7570340182322104,0.5819625602720491,10.793454842740767,4.575857418947553,-1.530093414037874,0
