split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
7,random,Random,0,40,0,40,35,20,1.0,14,0.7,5.3998032906117945,4.69976487773914,11.580901819979323,7.00452359162775,-5.0462915337189065,0
7,random,Random,1,40,5,45,30,20,1.0,14,0.7,5.046889012410375,2.836812993147558,11.580901819979323,6.841838962998164,-4.566850749214712,0
7,random,Random,2,40,10,50,25,20,1.0,14,0.7,4.228493258756986,1.9847964939774654,11.580901819979323,5.96064783367985,-3.7010821561527356,0
7,random,Random,3,40,15,55,20,20,1.0,13,0.65,2.931608001938334,1.6971438689639182,10.96348028065585,4.578469420368425,-2.1745160956842398,0
7,random,Random,4,40,20,60,15,20,1.0,11,0.55,2.087724576337707,1.1716680001269522,10.380994213509263,3.3826374618354644,-1.541380338197009,0
7,random,Random,5,40,25,65,10,20,1.0,9,0.45,1.7032707710575887,0.6299845108357527,10.380994213509263,3.0964332010566045,-0.8940054541870449,0
7,random,Random,6,40,30,70,5,20,1.0,7,0.35,1.6678661636062464,0.6518583047132154,10.380994213509263,3.1084644606897194,-0.7357117049472646,0
7,random,Random,7,40,35,75,0,20,1.0,9,0.45,1.8598494284029343,0.7183988161043553,10.380994213509263,3.3387973553866765,-1.3602448426124631,0
7,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,14,0.7,5.3998032906117945,4.69976487773914,11.580901819979323,7.00452359162775,-5.0462915337189065,0
7,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,13,0.65,3.618314078195773,1.8325282361372732,10.96348028065585,5.40307181612077,-3.1008721447256473,0
7,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,9,0.45,2.5510212893301736,0.836901443013681,10.380994213509263,4.225369758618541,-1.8875242095458258,0
7,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,11,0.55,1.8080247627767203,1.1302304621760122,10.380994213509263,3.1715489201036235,-0.9238815679544302,0
7,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,12,0.6,1.9159450988077371,1.272295613852175,10.380994213509263,3.2183086831432286,-0.9456423799275537,0
7,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,11,0.55,2.3221258926636605,1.4711138316819925,10.380994213509263,3.9051915903225662,-1.4621277971947364,0
7,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,9,0.45,1.7113119180581216,0.6602030772002667,10.380994213509263,3.146209522784883,-0.7256210333570938,0
7,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,9,0.45,1.8598494284029343,0.7183988161043553,10.380994213509263,3.3387973553866765,-1.3602448426124631,0
