split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
5,random,Random,0,40,0,40,35,20,1.0,8,0.4,2.3805634497292716,0.8535804420898625,10.380994213509263,3.897358188487214,-1.3958994107095362,0
5,random,Random,1,40,5,45,30,20,1.0,9,0.45,2.4371204168207674,0.849378656129689,10.380994213509263,3.8967168737156452,-1.455279376170846,0
5,random,Random,2,40,10,50,25,20,1.0,12,0.6,2.8335141807099244,1.136441421663358,10.380994213509263,4.277743976344361,-2.8335141807099244,0
5,random,Random,3,40,15,55,20,20,1.0,11,0.55,2.665401133607775,1.0889589067809595,10.380994213509263,4.216409866066032,-2.665401133607775,0
5,random,Random,4,40,20,60,15,20,1.0,8,0.4,2.5060364547029796,0.60629883957224,10.380994213509263,4.174792005938479,-2.5060364547029796,0
5,random,Random,5,40,25,65,10,20,1.0,9,0.45,2.5610898521635184,0.5785451001292365,10.380994213509263,4.20321815756267,-2.5281445821295434,0
5,random,Random,6,40,30,70,5,20,1.0,8,0.4,2.2900981559516667,0.4965244686035173,10.380994213509263,3.9301045190627866,-2.190594351384404,0
5,random,Random,7,40,35,75,0,20,1.0,8,0.4,2.291432097294126,0.585551628329755,10.380994213509263,3.9297736180002962,-2.17353896694313,0
5,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,8,0.4,2.3805634497292716,0.8535804420898625,10.380994213509263,3.897358188487214,-1.3958994107095362,0
5,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,9,0.45,2.3222380130810873,0.7875143574507124,10.380994213509263,3.8750215119228515,-1.3979611546933426,0
5,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,9,0.45,2.2730622839088,0.8288643488917806,10.380994213509263,3.892156318980003,-1.2180645162783807,0
5,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,7,0.35,2.1443755793411405,0.5069751070424493,10.380994213509263,3.83426190228901,-1.1959067474991998,0
