split_seed,method,method_label,round,n_initial_train,n_acquired,n_train_total,n_pool_remaining,n_test,catastrophic_threshold,n_catastrophic_errors,catastrophic_error_rate,mean_abs_log_error,median_abs_log_error,max_abs_log_error,rmse_log_error,signed_log_error_mean,gate_fallback_count
19,random,Random,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,random,Random,1,40,5,45,30,20,1.0,7,0.35,2.2531610313235384,0.21289976551432144,11.580901819979323,4.40938634797268,-2.1376030222277853,0
19,random,Random,2,40,10,50,25,20,1.0,6,0.3,2.7000441234865895,0.3608432000056787,11.580901819979323,4.979539802832666,-2.5856434782973965,0
19,random,Random,3,40,15,55,20,20,1.0,6,0.3,1.7190740596992522,0.3130470715735463,11.580901819979323,3.5916374848905295,-1.5999649048001139,0
19,random,Random,4,40,20,60,15,20,1.0,5,0.25,1.6166375698161688,0.17734032059919436,11.580901819979323,3.5573215197523376,-1.4908026228915439,0
19,random,Random,5,40,25,65,10,20,1.0,5,0.25,0.8625276077249027,0.16900106273512172,8.100464891029363,1.9806466775274205,-0.6179261280349369,0
19,random,Random,6,40,30,70,5,20,1.0,3,0.15,0.3653597252094942,0.2340414024995603,1.2999846564780775,0.5654042915281424,-0.11638808777206174,0
19,random,Random,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,0
19,gp_m52_pi,GP M52 + PI,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,gp_m52_pi,GP M52 + PI,1,40,5,45,30,20,1.0,7,0.35,3.177635054452254,0.24565830036243952,12.051008215026558,5.636328793059345,-3.1135772732095233,0
19,gp_m52_pi,GP M52 + PI,2,40,10,50,25,20,1.0,5,0.25,0.8068750572133254,0.1819010794253222,8.100464891029363,1.9213600678720946,-0.6066446509681912,0
19,gp_m52_pi,GP M52 + PI,3,40,15,55,20,20,1.0,4,0.2,0.8336268254299206,0.2141065169705909,8.100464891029363,1.9555025564207866,-0.6656326734711093,0
19,gp_m52_pi,GP M52 + PI,4,40,20,60,15,20,1.0,3,0.15,0.7201535550288412,0.17760597506078923,8.100464891029363,1.8857907188646212,-0.42730282913322626,0
19,gp_m52_pi,GP M52 + PI,5,40,25,65,10,20,1.0,4,0.2,0.7653251669863994,0.22369224543376287,8.100464891029363,1.9049613622379182,-0.42194194591439854,0
19,gp_m52_pi,GP M52 + PI,6,40,30,70,5,20,1.0,2,0.1,0.6847656145670229,0.20107850184379128,8.100464891029363,1.8690027869075745,-0.3936324164777888,0
19,gp_m52_pi,GP M52 + PI,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,0
19,gp_m52_ei,GP M52 + EI,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,gp_m52_ei,GP M52 + EI,1,40,5,45,30,20,1.0,7,0.35,2.7787350583113057,0.23987835520626088,12.051008215026558,5.146411637482947,-2.701618757566421,0
19,gp_m52_ei,GP M52 + EI,2,40,10,50,25,20,1.0,6,0.3,2.229983742374524,0.237086465448467,12.051008215026558,4.457948483204834,-2.161715514289253,0
19,gp_m52_ei,GP M52 + EI,3,40,15,55,20,20,1.0,5,0.25,1.1161054746299275,0.17136744417040184,8.100464891029363,2.4578063758483846,-0.9948745222718056,0
19,gp_m52_ei,GP M52 + EI,4,40,20,60,15,20,1.0,5,0.25,0.8630764537784976,0.25923615900272967,8.100464891029363,1.9547356429041638,-0.5170142196018135,0
19,gp_m52_ei,GP M52 + EI,5,40,25,65,10,20,1.0,2,0.1,0.7023894524285282,0.22480532704875245,8.100464891029363,1.8756502806959228,-0.37603720122791484,0
19,gp_m52_ei,GP M52 + EI,6,40,30,70,5,20,1.0,2,0.1,0.6847656145670229,0.20107850184379128,8.100464891029363,1.8690027869075745,-0.3936324164777888,0
19,gp_m52_ei,GP M52 + EI,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,0
19,pi_random_exploration,GP M52 PI + Random Exploration,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,pi_random_exploration,GP M52 PI + Random Exploration,1,40,5,45,30,20,1.0,7,0.35,2.2741032737080573,0.2523874939345996,11.580901819979323,4.417396770110617,-2.2017994491759985,0
19,pi_random_exploration,GP M52 PI + Random Exploration,2,40,10,50,25,20,1.0,4,0.2,0.786097187983246,0.2005158751088798,8.100464891029363,1.9100553076577662,-0.5525504762095558,0
19,pi_random_exploration,GP M52 PI + Random Exploration,3,40,15,55,20,20,1.0,4,0.2,0.7959676155774443,0.19948254016378897,8.100464891029363,1.919944460753642,-0.48785799483821596,0
19,pi_random_exploration,GP M52 PI + Random Exploration,4,40,20,60,15,20,1.0,3,0.15,1.0011771334696917,0.19344313394153279,8.100464891029363,2.4023975683307466,-0.9031704461471624,0
19,pi_random_exploration,GP M52 PI + Random Exploration,5,40,25,65,10,20,1.0,3,0.15,0.7177584821122355,0.19566216965404504,8.100464891029363,1.8862285334063664,-0.4572009272632219,0
19,pi_random_exploration,GP M52 PI + Random Exploration,6,40,30,70,5,20,1.0,1,0.05,0.28003682110241096,0.12367874082169283,1.5101610657298892,0.4624509910218926,-0.007512558872000463,0
19,pi_random_exploration,GP M52 PI + Random Exploration,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,0
19,pi_uncertainty,PI + Uncertainty,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,pi_uncertainty,PI + Uncertainty,1,40,5,45,30,20,1.0,6,0.3,3.1885604494400583,0.2695768421325546,12.051008215026558,5.636363687575153,-3.115590043321773,0
19,pi_uncertainty,PI + Uncertainty,2,40,10,50,25,20,1.0,5,0.25,0.8908992394451438,0.17851293392005108,8.100464891029363,1.9965648698002985,-0.7014984107009468,0
19,pi_uncertainty,PI + Uncertainty,3,40,15,55,20,20,1.0,5,0.25,1.2846108836953358,0.20265861419714515,8.100464891029363,2.595587930697006,-1.2049158589632634,0
19,pi_uncertainty,PI + Uncertainty,4,40,20,60,15,20,1.0,3,0.15,0.7296115321523085,0.1843413639862046,8.100464891029363,1.8878103092982361,-0.4680199183070335,0
19,pi_uncertainty,PI + Uncertainty,5,40,25,65,10,20,1.0,2,0.1,0.7333682829115068,0.21897644636416125,8.100464891029363,1.893167048855964,-0.38564794185732065,0
19,pi_uncertainty,PI + Uncertainty,6,40,30,70,5,20,1.0,2,0.1,0.6670388665198507,0.15659968275300606,8.100464891029363,1.8718713771518287,-0.3518293023887423,0
19,pi_uncertainty,PI + Uncertainty,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,0
19,imperfection_aware,Imperfection-aware,0,40,0,40,35,20,1.0,7,0.35,3.1989833413694773,0.24993566258694244,12.051008215026558,5.638502743799978,-3.1204154690938157,0
19,imperfection_aware,Imperfection-aware,1,40,5,45,30,20,1.0,7,0.35,3.187055389361343,0.2429880355440046,12.051008215026558,5.637474189884538,-3.122522804899405,0
19,imperfection_aware,Imperfection-aware,2,40,10,50,25,20,1.0,7,0.35,1.760636279961518,0.18115158762220762,11.452049561585225,3.594498348293699,-1.6468631241923646,0
19,imperfection_aware,Imperfection-aware,3,40,15,55,20,20,1.0,4,0.2,0.7909226516587377,0.26328447682403855,8.100464891029363,1.9206835822079722,-0.47687666390391736,0
19,imperfection_aware,Imperfection-aware,4,40,20,60,15,20,1.0,4,0.2,0.7422689779829674,0.19328414264371663,8.100464891029363,1.8967566999804848,-0.3949752783497423,0
19,imperfection_aware,Imperfection-aware,5,40,25,65,10,20,1.0,2,0.1,0.3504602711784265,0.2018824478494281,1.6011658064407683,0.5599181827140525,0.017903392041134093,0
19,imperfection_aware,Imperfection-aware,6,40,30,70,5,20,1.0,2,0.1,0.33521295428326126,0.1926865731753553,1.8326729927401821,0.5592411102289644,0.022978955356165544,0
19,imperfection_aware,Imperfection-aware,7,40,35,75,0,20,1.0,2,0.1,0.27573448337531564,0.11062885756305185,1.557301193693883,0.4844434845454875,0.0053004917997562465,1
