method,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,Acquisition Ablation,0,20,5,150,1,103,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6504854368932039,44439.36893203884,123017.0,0.4488336706468298,0.06985345799694187,0.027221583000937244,1.6606238730091718,ok,247107.0,247107.0,5122.904397193391,958.2371324325298,0.4186921270996224,1.5253808102417798,2.67225350825938,0.9656,4.298343112209723,15000,3397.0,11603.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,21,5,150,1,108,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6666666666666666,47333.31481481482,117655.0,0.3239327099864012,0.10762541700023576,0.027007208998838905,1.7952564990082465,ok,247107.0,247107.0,4998.200102055139,952.4931245071757,0.4190300452739986,1.5125336115074783,2.6907792288102503,0.964,4.276660245482799,15000,3318.0,11682.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,22,5,150,1,113,5,146467.0,871632,100640.0,0.40727296272464963,99.99111646090292,1.0,1.0,0.6460176991150443,46067.03539823009,93577.0,0.6402704634026395,0.1711949589989672,0.027056292001361726,1.9935077500085754,ok,247107.0,247107.0,4926.1181300840535,926.0549132115412,0.4198136804016317,1.5142339787409336,2.7145139236678557,0.9608,4.288320345170349,15000,3386.0,11614.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,0,23,5,150,1,118,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6610169491525424,49084.16949152543,218507.0,0.38209596343860025,0.1673647079987859,0.02802766699824133,2.1889001250056026,ok,247107.0,247107.0,6527.826060311928,1226.281163034956,0.3782995672883548,2.0471035174576833,2.8532199760883294,0.967,4.886115291907558,15000,3325.0,11675.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,24,5,150,1,123,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6666666666666666,48659.37398373984,90581.0,0.5947613307880244,0.1764849579994916,0.028500000000349246,2.3938850830054434,ok,247107.0,247107.0,5591.143409922703,1164.673317035215,0.3657594130227046,2.003459432506895,2.8597395330923443,0.9608,4.716077341456055,15000,3417.0,11583.0,4,1,,,False,,0.2
GP_Matern52_PI,Acquisition Ablation,0,25,5,150,1,128,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6796875,48804.6953125,94059.0,0.31576229584481674,0.1869005830012611,0.03109754199977033,2.611883208006475,ok,247107.0,247107.0,5262.660823577942,1089.0183580261846,0.4070073090432699,2.1607774071390717,2.7914598612007393,0.972,4.526465387533739,15000,3291.0,11709.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,26,5,150,1,133,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6917293233082706,48866.827067669175,115967.0,0.47051846742019565,0.31600362500103074,0.03251362500304822,2.960400458010554,ok,247107.0,247107.0,4925.117328142465,986.4872758317115,0.3874304358632781,1.815919996486538,2.8740529514289985,0.9616,4.719303750586629,15000,3366.0,11634.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,27,5,150,1,138,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6811594202898551,48681.362318840576,109632.0,0.8926245647255202,0.20278754200262483,0.03298433300005854,3.196172333013237,ok,247107.0,247107.0,4918.261069220449,975.02979193254,0.3908764235837916,1.75323699647668,2.866239446288733,0.9594,4.651454951741852,15000,3283.0,11717.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,0,28,5,150,1,143,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6923076923076923,50151.55244755245,128821.0,0.389470281444279,0.2667584580012772,0.029607250002300134,3.4925380410168145,ok,247107.0,247107.0,4750.692297204311,917.4943132328417,0.4180058562819299,1.4549943534557441,2.72157635722592,0.9628,4.256638667031992,15000,3320.0,11680.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,29,5,150,1,148,5,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6824324324324325,50208.37162162162,140057.0,0.9079265117753843,0.29152404100022977,0.031511124998360174,3.8155732070154045,ok,247107.0,247107.0,4948.818388822755,962.4262517963584,0.4037140818238211,1.5373995706385326,2.836831854511224,0.9602,4.540152622099643,15000,3388.0,11612.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,0,30,5,150,1,150,2,218507.0,690183,28600.0,0.11573933559146443,99.99947551060681,1.0,1.0,0.6866666666666666,50689.09333333333,168681.0,0.4040568436152546,0.25841508400117164,0.02779191700028605,4.101780208016862,ok,247107.0,247107.0,6252.997768534635,1159.110086447267,0.413254782818155,1.5589375668800176,2.7170588695356344,0.9714,4.573511508324419,15000,3338.0,11662.0,2,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,0,5,150,1,3,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0430113993225636,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,1,1,5,150,1,8,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8144655897070585,6.404200030374341e-05,0.006899542000610381,0.006963584000914125,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3400.0,11600.0,1,4,,,False,,0.8
GP_Matern52_PI,Acquisition Ablation,1,2,5,150,1,13,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8426081566467625,4.170800093561411e-05,0.00682904100176529,0.01383433300361503,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3414.0,11586.0,2,3,,,False,,0.6
GP_Matern52_PI,Acquisition Ablation,1,3,5,150,1,18,5,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9923745909438264,3.954100247938186e-05,0.006335499998385785,0.020209374004480196,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3396.0,11604.0,0,5,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,1,4,5,150,1,23,5,1270.0,2010331,245837.0,0.9948605260069524,93.85083718341328,0.0,0.0,0.043478260869565216,55.21739130434783,1270.0,0.9347573518138882,4.9167003453476354e-05,0.005675167001754744,0.025933708009688416,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3383.0,11617.0,1,4,,,False,,0.8
GP_Matern52_PI,Acquisition Ablation,1,5,5,150,1,28,5,1270.0,2010331,245837.0,0.9948605260069524,93.85083718341328,0.0,0.0,0.03571428571428571,45.357142857142854,0.0,0.6235306559495525,0.009159416000329657,0.011841833002108615,0.04693495701212669,ok,247107.0,247107.0,7916.08282514429,1452.0516540959188,0.024952180998970737,0.9587957010741004,206.32881558297282,0.9022,0.6988340268394583,15000,3278.0,11722.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,1,6,5,150,1,33,5,11920.0,1822531,235187.0,0.9517617874038372,96.81430059667224,0.0,0.0,0.09090909090909091,577.7878787878788,11920.0,0.6163414591022408,0.029371332999289734,0.011670332998619415,0.08797662301003584,ok,247107.0,247107.0,7917.6598660470545,1414.3720655824404,0.06974064205528156,0.8589978524934632,3.0727436356921425,0.93,1.2976511585898942,15000,3329.0,11671.0,2,3,,,False,,0.6
GP_Matern52_PI,Acquisition Ablation,1,7,5,150,1,38,5,11920.0,1822531,235187.0,0.9517617874038372,96.81430059667224,0.0,0.0,0.10526315789473684,641.6052631578947,5314.0,1.4210544238039737,0.008548292000341462,0.012560458002553787,0.10908537301293109,ok,247107.0,247107.0,7917.71359260439,1414.8843891827823,0.044828399863767396,1.0936347349255149,2.2727629070051654,0.935,2.4324034126771874,15000,3416.0,11584.0,1,4,,,False,,0.8
GP_Matern52_PI,Acquisition Ablation,1,8,5,150,1,43,5,12944.0,1899685,234163.0,0.9476178335700729,96.97928529141613,0.0,0.0,0.20930232558139536,1444.1860465116279,12944.0,0.5835398822211018,0.03664387500248267,0.019428457999310922,0.16515770601472468,ok,247107.0,247107.0,7876.758114976774,1380.6920176043052,0.3327258880776468,0.8189102997681315,2.4545216768551583,0.919,1.4569715568741002,15000,3296.0,11704.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,9,5,150,1,48,5,19435.0,1986666,227672.0,0.9213498605867094,97.76987110017551,0.0,0.0,0.2916666666666667,2992.6041666666665,19435.0,0.43178058306611156,0.048303542000212474,0.014870708997477777,0.22833195701241493,ok,247107.0,247107.0,7859.816941581515,1369.5009840754312,0.3330052383551806,0.8951842169432587,2.4457632648951737,0.918,1.6682745857410954,15000,3268.0,11732.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,10,5,150,1,53,5,26671.0,1819338,220436.0,0.8920669993160858,98.28918116060325,0.0,0.0,0.3584905660377358,4369.509433962264,26671.0,0.5058869410589898,0.03390679199947044,0.016499999997904524,0.2787387490097899,ok,247107.0,247107.0,7770.6549119864785,1471.3493573278677,0.34406337371181994,1.154595127201808,6.865123592140245,0.887,1.682552287185468,15000,3368.0,11632.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,11,5,150,1,58,5,26671.0,1819338,220436.0,0.8920669993160858,98.28918116060325,0.0,0.0,0.41379310344827586,5493.241379310345,20300.0,0.5357726570682158,0.042221957999572624,0.016226125000684988,0.3371868320100475,ok,247107.0,247107.0,7778.763922652221,1335.1688812594075,0.34253033305771435,0.9865647493947166,2.4308500725303293,0.9274,1.9958984905663488,15000,3316.0,11684.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,12,5,150,1,63,5,50500.0,1642693,196607.0,0.7956350892528338,99.32914528552875,1.0,0.0,0.4603174603174603,7628.0,50500.0,0.45672404487583174,0.0350408750018687,0.01787704099842813,0.39010474801034434,ok,247107.0,247107.0,7739.29556596562,1327.2586843359065,0.34558563517724883,1.0007153687389776,2.51118454883512,0.9222,2.0007596222890816,15000,3351.0,11649.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,13,5,150,1,68,5,50500.0,1642693,196607.0,0.7956350892528338,99.32914528552875,1.0,0.0,0.5,9762.176470588236,50468.0,0.37699835048760044,0.03921529199942597,0.017745375000231434,0.44706541501000174,ok,247107.0,247107.0,7338.672982348937,1266.8780554709926,0.37202175643016233,1.0525919807688173,2.45796943756209,0.9344,2.209707685039308,15000,3375.0,11625.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,14,5,150,1,73,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5342465753424658,11772.109589041096,71327.0,0.4281270787490997,0.056935708002129104,0.018263917001604568,0.5222650400137354,ok,247107.0,247107.0,7300.6277611492105,1226.4887132139966,0.36842771425503695,1.035539270718387,2.5042959155830284,0.9198,2.0782426722153318,15000,3401.0,11599.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,15,5,150,1,78,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5641025641025641,13748.73076923077,54783.0,0.578207386263281,0.08243608299744665,0.020104709001316223,0.6248058320124983,ok,247107.0,247107.0,7239.527395476501,1206.613383211853,0.35924400456017286,1.1006709131924028,2.5451596165872843,0.9224,2.2512685515412145,15000,3299.0,11701.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,16,5,150,1,83,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5903614457831325,16026.096385542169,65800.0,0.34964642583597955,0.11590112499834504,0.020758582999405917,0.7614655400102492,ok,247107.0,247107.0,7158.600948445464,1192.38413253346,0.3666346269237654,1.1145453563260883,2.571480979286068,0.9244,2.2711266553177345,15000,3334.0,11666.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,17,5,150,1,88,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6022727272727273,17633.147727272728,71240.0,0.5072658749513912,0.08097870799974771,0.01988804199936567,0.8623322900093626,ok,247107.0,247107.0,7058.680182584185,1171.033920826544,0.3688887170183646,1.1427803554152818,2.6238234222297057,0.924,2.327040708944643,15000,3326.0,11674.0,4,1,,,False,,0.2
GP_Matern52_PI,Acquisition Ablation,1,18,5,150,1,93,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.5806451612903226,17283.870967741936,55683.0,0.8096590498955699,0.08559095799864735,0.020778791997145163,0.9687020400051551,ok,247107.0,247107.0,7195.165857410549,1179.901549766771,0.3701670582978309,1.1756277672623472,2.537769132702069,0.9378,2.7476327887266785,15000,3379.0,11621.0,2,3,,,False,,0.6
GP_Matern52_PI,Acquisition Ablation,1,19,5,150,1,98,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6020408163265306,18178.663265306124,69478.0,0.3798649040485175,0.12818066700128838,0.021802667000883957,1.1186853740073275,ok,247107.0,247107.0,7195.7793683476,1177.491297065869,0.3798611842166876,1.0932428713428934,2.536020782117466,0.9358,2.6464930359130006,15000,3312.0,11688.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,20,5,150,1,103,5,71327.0,1569635,175780.0,0.7113517625967698,99.71033434231981,1.0,0.0,0.6213592233009708,20186.44660194175,68526.0,0.3083467384522246,0.10473999999885564,0.02256708300046739,1.2459924570066505,ok,247107.0,247107.0,7190.570351948144,1163.0372966118143,0.3759027552308299,1.0903831817797522,2.3752138592421685,0.9486,2.8709741378458022,15000,3318.0,11682.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,21,5,150,1,108,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6388888888888888,21657.824074074073,81410.0,0.6118940388964627,0.0914526670021587,0.022815707998233847,1.360260832007043,ok,247107.0,247107.0,7122.326167464044,1149.4202828983482,0.37839087147404504,1.0970719609463802,2.3893077465319825,0.948,2.910760980392086,15000,3291.0,11709.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,22,5,150,1,113,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6371681415929203,22014.929203539825,50492.0,0.6939267143911779,0.13705133300027228,0.024550624999392312,1.5218627900067077,ok,247107.0,247107.0,7075.010483088031,1139.977205203597,0.3802393863525556,1.098764445559141,2.403967673668701,0.946,2.921098186611137,15000,3279.0,11721.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,1,23,5,150,1,118,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.652542372881356,23267.63559322034,65642.0,0.46121746067509745,0.10230883300027926,0.0264216249997844,1.6505932480067713,ok,247107.0,247107.0,7012.680683007703,1126.3014460422055,0.38287705239515796,1.0898858053817164,2.456785062864986,0.941,2.8476118606317447,15000,3320.0,11680.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,24,5,150,1,123,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6585365853658537,24224.016260162603,69242.0,0.6893314308871084,0.10981004199857125,0.025498041999526322,1.785901332004869,ok,247107.0,247107.0,6878.846149803922,1103.999152713974,0.3955477140967003,1.080706279537025,2.46256184054921,0.9426,2.842039763251032,15000,3314.0,11686.0,4,1,,,False,,0.2
GP_Matern52_PI,Acquisition Ablation,1,25,5,150,1,128,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.65625,24667.1328125,69641.0,0.9835529241067205,0.09287274999951478,0.028048042000591522,1.9068221240049752,ok,247107.0,247107.0,6872.437672881508,1099.14079379431,0.3999538841896468,1.0431114174722345,2.4476317097465587,0.9426,2.804772487151891,15000,3284.0,11716.0,3,2,,,False,,0.4
GP_Matern52_PI,Acquisition Ablation,1,26,5,150,1,133,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6691729323308271,25806.0977443609,73022.0,0.4184396251182466,0.24921545899997,0.030354708000231767,2.186392291005177,ok,247107.0,247107.0,6874.610814524961,1100.5370216431743,0.40322627472764644,1.0089303117570492,2.443915645311056,0.9402,2.6984923448104854,15000,3350.0,11650.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,27,5,150,1,138,5,81410.0,1656045,165697.0,0.6705475765559049,99.78666393932181,1.0,0.0,0.6811594202898551,26695.956521739132,80110.0,0.3215588962602663,0.3698692910002137,0.029316291002032813,2.5855778730074235,ok,247107.0,247107.0,6749.735776277975,1071.9251155353402,0.4089622250745287,1.0061527783054753,2.448088921669606,0.9432,2.7321545482008083,15000,3368.0,11632.0,5,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,28,5,150,1,143,5,145018.0,1121335,102089.0,0.4131368192726228,99.990264165639,1.0,1.0,0.6923076923076923,28647.18181818182,145018.0,0.2449518589848664,0.2784763329982525,0.02984183299849974,2.8938960390041757,ok,247107.0,247107.0,6747.440312579723,1068.0430767981202,0.40833999098549334,1.0052529302350892,2.4854534703344706,0.941,2.7062128488953303,15000,3479.0,11521.0,5,0,,,False,,0.0
